y/delta,y^+,u'u',v'v',w'w',u'v',u'w',v'w',k,nx,ny,nz,Lx,Lz,n,nu,delta,U_mean,u_tau,Re_tau
0.005496118720283327,28.50230639331869,7.908419776242297,0.7735284104182846,2.60509856793069,-0.8787664224207077,-0.0001188157532164105,0.000131474057740869,5.643523377295635,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.005726815760335069,29.69867751523788,7.78145910163156,0.8033337910965686,2.627031262275215,-0.8862931625551893,-6.159866832994027e-05,0.0001327854927754824,5.605912077501672,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.005961462224977065,30.91552994687357,7.657739610169936,0.8320307155921967,2.646687641060484,-0.893073636461301,-4.385548020670487e-06,0.0001339182054411029,5.568228983411309,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.006200057182153218,32.15285885467869,7.537829941178969,0.8595898232732729,2.66423192576744,-0.8991850138251383,5.257202524505077e-05,0.0001348831743390481,5.53082584510984,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.006442599684123196,33.41065932376937,7.422157359969877,0.8859924574123358,2.679816331771751,-0.904696208025188,0.0001088462687665697,0.0001356955452843917,5.493983074576983,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.006689088767466322,34.68892635794506,7.311029571153976,0.9112294730140452,2.693581395650491,-0.9096687822491696,0.0001639644720637876,0.0001363800331554409,5.457920219909257,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.00693952345308535,35.98765487970814,7.204653708107691,0.935300111798721,2.70565656612873,-0.9141577599417414,0.0002175510460567554,0.0001369730927763935,5.42280519301757,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.007193902746210679,37.30683973028578,7.103153246878037,0.958210953648616,2.716160956863092,-0.9182123650198812,0.0002693414343901728,0.0001375192037639814,5.388762578694872,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.007452225636403798,38.64647566964779,7.006582540676103,0.9799749647343292,2.725204195414378,-0.9218766531004176,0.0003191270276761307,0.000138052085044001,5.355880850412405,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.007714491097561615,40.00655737652908,6.914938897619927,1.000610632114332,2.732887336513355,-0.9251900501843168,0.000366889134263224,0.0001385537713175084,5.324218433123807,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.007980698087920568,41.38707944845095,6.828173123809365,1.020141149999522,2.739303719321479,-0.9281878699961408,0.0004128225282599378,0.0001389517777321976,5.293808996565183,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.008250845550060393,42.78803640174068,6.746198599583099,1.038593660827423,2.744539812427718,-0.93090177324943,0.000457123095505755,0.0001391568772658777,5.26466603641912,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.008524932410908903,44.20942267155626,6.668898759507508,1.055998561274078,2.74867614720234,-0.9333601080822472,0.0004999216355076277,0.000139094348005853,5.236786733991963,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.008802957581745874,45.65123261190661,6.596133524982918,1.07238886968011,2.751788132422437,-0.935588222080018,0.0005413674736202079,0.0001387518547206509,5.210155263542733,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.00908491995820726,47.11346049567336,6.527745070372228,1.087799666660961,2.753946551909316,-0.9376088082338664,0.000581615982677221,0.0001382044269252864,5.184745644471253,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.00937081842028975,48.59610051463453,6.463562724025438,1.102267614753625,2.755217705204651,-0.9394422505084792,0.0006207289671576186,0.0001375629038731322,5.160524021991857,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.009660651832355647,50.09914677948984,6.403406868818963,1.115830543803522,2.755663413015858,-0.9411068568803348,0.000658704369314202,0.0001369020701240105,5.137450412819171,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.009954419043136433,51.62259331987914,6.347092509078053,1.128527067979344,2.75534141322906,-0.9426190325596844,0.0006955668169674001,0.0001362487528476211,5.115480495143228,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.01025211888573807,53.16643408441002,6.294432273735563,1.140396222987287,2.754306177283747,-0.9439934693935316,0.0007313286493805469,0.0001356303614789847,5.094567337003299,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.01055375017764559,54.73066294068145,6.245238443746957,1.15147712871156,2.752609468688355,-0.9452433163844084,0.0007658406806066484,0.0001350907873090629,5.074662520573436,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.01085931172072718,56.31527367530505,6.199324678944945,1.161808681132298,2.750300320210923,-0.9463803552745712,0.0007987090527496948,0.000134645241575815,5.055716840144084,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.01116880230124007,57.92025999393565,6.15650739507708,1.171429298612065,2.747425086633592,-0.9474151429601206,0.0008294563018791581,0.0001342672981629224,5.037680890161369,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.01148222068983396,59.54561552128909,6.116606749061007,1.180376728444896,2.7440277445501,-0.9483571213877,0.000857763988374396,0.0001339142635381688,5.020505611028002,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
