PC1,PC2,PC3,k
-3.4003179910314008,0.4616573487752593,-0.14912294697598796,4.607607861020497
-3.393023509005228,0.45606114947309023,-0.14925540281070393,4.602136602416019
-3.3857156493125773,0.4505240434810254,-0.14937340622736023,4.596661657516968
-3.378394293098934,0.4450427632193315,-0.149478824267868,4.591181428051226
-3.371059350212124,0.43961429999869883,-0.1495733023139606,4.585694414520197
-3.3637101297009173,0.4342356323241053,-0.14965826914307764,4.580198831102727
-3.3563455063554084,0.4289041452289221,-0.1497349448904943,4.574692908036457
-3.348964545670938,0.4236177553163731,-0.14980427655328687,4.569175063416589
-3.341566720091632,0.41837435031040393,-0.14986690869279076,4.563643860445024
-3.334151822411041,0.41317167250615816,-0.1499234054302516,4.558097947199003
-3.3267197054626183,0.4080076114318895,-0.14997450595093959,4.552536074178791
-3.3192704417872494,0.4028806118089672,-0.1500211364274257,4.546957531097375
-3.311803916737779,0.39778902012920786,-0.15006434826946985,4.541361765263336
-3.3043195906810303,0.3927308018065867,-0.15010511538582555,4.535748154987885
-3.296817047842383,0.38770424063649905,-0.1501442135638688,4.53011640735012
-3.2892961247210346,0.38270782900994316,-0.15018232330330622,4.524466443053337
-3.2817568192679527,0.37774006553379236,-0.1502202078931498,4.518798072570958
-3.2741990667957577,0.37279922073508825,-0.15025859049443158,4.513110629261989
-3.2666225074649344,0.3678834809110062,-0.15029794397474974,4.507403129777201
-3.2590261994661462,0.3629912959267597,-0.1503384337805091,4.501674537343458
-3.2514090191733978,0.35812165614257097,-0.15037995658677014,4.495924071578791
-3.2437699830165676,0.35327377552626366,-0.15042229372323332,4.490151207710674
-3.2361085351556764,0.3484468589967057,-0.15046499005341352,4.484355705227959
-3.2284241902395983,0.3436396765074646,-0.15050767062589118,4.478537173987785
-3.22071623101215,0.33885029988221177,-0.15055052632031224,4.472694742992226
-3.212983807436498,0.33407675824040706,-0.15059420164095635,4.46682729150047
-3.2052260219229733,0.3293174150983984,-0.1506393965275931,4.460933669169931
-3.197442253134668,0.3245708848751715,-0.15068661222528437,4.455013033875001
-3.1896323398305793,0.3198363135004282,-0.15073624440993702,4.449065049228748
-3.1817964360270294,0.31511329706570557,-0.15078868785224545,4.443089719941959
-3.173935059413242,0.3104017384853883,-0.1508441553848689,4.437087421135375
-3.1660491284884382,0.3057020152330506,-0.15090252808017138,4.431059064020869
-3.1581396232439922,0.3010149224767853,-0.15096362712383066,4.425005760586835
-3.150207527759077,0.2963416320039302,-0.15102748978819822,4.418928634336565
-3.1422537097661047,0.29168314811523793,-0.1510943119671633,4.412828671224626
-3.1342791347093106,0.2870403096371957,-0.15116426055865922,4.406706943808955
-3.1262846091153023,0.28241376121649125,-0.1512373935623262,4.400564557181556
-3.118270232455602,0.27780343237289556,-0.15131376393373533,4.394401918781694
-3.1102358292279915,0.273208896838065,-0.1513933076149567,4.388218717976319
-3.102181229275647,0.26862988263239085,-0.15147569502197877,4.382014583257759
-3.0941061350329746,0.2640661877548172,-0.15156059101909664,4.375789383199685
-3.0860101831911657,0.2595175959162435,-0.15164786172982894,4.369543142090627
-3.0778928462475053,0.25498388333334987,-0.15173754177973117,4.363276011393908
-3.069753515795295,0.25046458282969936,-0.15182959719510034,4.356988134343121
-3.061592012551553,0.24595956901746546,-0.15192371407160052,4.350679934356291
-3.0534093412624097,0.2414700744685476,-0.15201926998694043,4.344352783448409
-3.045206823146522,0.2369975696716642,-0.152115642945199,4.338008239632732
-3.036984435666013,0.23254225985467597,-0.15221281091840802,4.331646762021567
-3.0287411225596714,0.22810343093929256,-0.15231128194116236,4.325267887081085
-3.020476497152666,0.22368051145092974,-0.15241127881591385,4.318871526443385
-3.012190734340649,0.21927317216555017,-0.15251263129708578,4.312458072633249
-3.003884032456908,0.2148814140166936,-0.15261506096462663,4.30602807222788
-2.99555652303506,0.2105052061768226,-0.15271834369180268,4.29958168718813
-2.987207409585113,0.20614325356476396,-0.15282242673123606,4.29311812136402
-2.9788361434021655,0.20179444764873075,-0.15292704740002452,4.286637019118662
-2.970442634477585,0.19745874404452482,-0.15303165808410446,4.280138633749627
-2.9620264886308774,0.19313630853156835,-0.15313578569351252,4.273623031617388
-2.9535875596213588,0.18882738023244158,-0.1532390613299909,4.267090377397283
-2.945126311660264,0.1845324822853112,-0.1533411457533518,4.260541296189251
-2.9366435634895875,0.18025279037010583,-0.15344195256794282,4.253976862033396
-2.928139768457822,0.1759891660219538,-0.15354164585657637,4.247397678828731
-2.9196151954964487,0.17174205593401637,-0.15364037378838863,4.240803906234805
-2.9110707974552477,0.16751249810581414,-0.15373814858993518,4.234196229624682
-2.9025072969068257,0.16330127494323565,-0.15383489939981593,4.227575294021936
-2.8939245042499313,0.15910820607662904,-0.15393076364075614,4.220941077319728
-2.8853220038150402,0.1549320188842252,-0.1540258843228912,4.214293101829435
-2.8766997673700114,0.150771550333808,-0.15412051826529477,4.207631059297876
-2.8680578854377146,0.14662635605484056,-0.15421517045024014,4.200954932707525
-2.8593964497833717,0.14249651219337597,-0.15431043851403187,4.194265024832178
-2.850715890545631,0.13838181261484017,-0.15440697032325676,4.187561823808103
-2.84201665448891,0.13428132784795424,-0.1545054966615425,4.18084571015911
-2.833299358550171,0.13019455885345374,-0.15460697381753985,4.174117270167072
-2.8245646695798707,0.12612160628603616,-0.15471264903772375,4.167377249749007
-2.8158131161860904,0.12206267084486787,-0.1548236285763405,4.160626454810064
-2.807045695646601,0.11801798733801769,-0.1549402990292899,4.153865883781306
-2.7982644280384688,0.11398872927845627,-0.15506220118835004,4.14709696321018
-2.7894712891742506,0.10997718034537375,-0.15518862922746468,4.140321353085318
-2.7806667148145645,0.10598497211022609,-0.15531917764536285,4.133539933550089
-2.7718500513100985,0.10201244420801377,-0.15545363776208065,4.12675275183127
-2.7630208702758403,0.09805986962006885,-0.1555916799130181,4.119959881775576
-2.7541793800279497,0.0941283458091527,-0.15573249485070267,4.113161977879469
-2.7453264877828727,0.09021979779647966,-0.15587460450495141,4.106360157259218
-2.7364621925020756,0.08633564632213467,-0.15601641721929196,4.099554828179398
-2.7275852468197455,0.08247598068400154,-0.15615673439660238,4.092745554337569
-2.7186945507357088,0.0786404957636925,-0.1562950285527549,4.08593196795279
-2.7097896595256175,0.07482930148152987,-0.156431068279975,4.07911407743293
-2.7008702545310554,0.0710426806787489,-0.15656433054778598,4.07229195825523
-2.6919357738503584,0.06728076345008122,-0.15669405199169595,4.065465534847278
-2.6829856125516587,0.0635429466427518,-0.15681947418239425,4.058634454435651
-2.674018764059968,0.05982738443111441,-0.15694048132101568,4.051797868987035
-2.665034623976464,0.05613267634901669,-0.15705750356034134,4.04495534719375
-2.6560328735254304,0.05245838355671974,-0.15717089602894568,4.03810688741023
-2.647013381271249,0.048804632680082234,-0.15728072783628866,4.031252644939024
-2.6379761470212455,0.045171523380534734,-0.1573866697105613,4.024392732368139
-2.6289203558028853,0.04155830984014615,-0.15748826991751858,4.017526685217994
-2.6198450319474498,0.037963839381707914,-0.15758531409800744,4.010653871560725
-2.610749039189213,0.03438639943912516,-0.1576781962830713,4.003773302741228
-2.601632017270626,0.030824233277732573,-0.15776771675342702,3.996884349190046
-2.5924947235045988,0.027276520117054635,-0.15785485244232264,3.989987182925772
-2.583338464247027,0.023743803730857976,-0.15794003758219904,3.983082783462472
-2.5741638984563187,0.020227068283423043,-0.1580230924764177,3.976172073935279
-2.5649704474054285,0.016726737727271616,-0.15810377939845724,3.969254897930249
-2.5557578296253833,0.01324344366432467,-0.1581819526634521,3.962330966483623
-2.5465264815464845,0.0097779329979783,-0.15825757704231927,3.955400169734685
-2.5372771933520326,0.006330524771087625,-0.1583311363435122,3.948462751364494
-2.5280107533958103,0.002900410722209617,-0.15840357503248984,3.941519137713135
-2.518728125173939,-0.0005128291891155656,-0.15847592101350905,3.9345701146778
-2.509430576342035,-0.003908851131531588,-0.1585488541241874,3.927616984710477
-2.5001193207513905,-0.0072871745046105205,-0.15862248405237478,3.92066104065478
-2.490794988127034,-0.010646824021189202,-0.15869672599415288,3.913702920339286
-2.481457011533725,-0.013987508633360459,-0.15877168099934677,3.906742244604886
-2.472105067517438,-0.017309237717655135,-0.15884754558232267,3.899778889948102
-2.4627397808169884,-0.020611775700389367,-0.158924281073325,3.892813197806387
-2.453361351883111,-0.02389572245793438,-0.1590018200954956,3.885844900801578
-2.4439688431418367,-0.027162678316629194,-0.15908019608939822,3.8788729146197
-2.4345614947567946,-0.03041300206273588,-0.159159325818668,3.871896637326373
-2.4251396234239873,-0.03364507573290638,-0.15923899481405265,3.864916851069516
-2.4157039161639693,-0.03685710479842608,-0.15931881117264815,3.857934744180095
-2.4062550770472044,-0.04004805280776771,-0.15939807769707792,3.850951249001297
-2.3967927741645836,-0.04321800269662162,-0.15947599691532063,3.843966443628184
-2.387316626789534,-0.04636701114535619,-0.15955179062616198,3.836980174022302
-2.3778263553449666,-0.049494797269729635,-0.15962502597476785,3.829992172599264
-2.3683213789210917,-0.0526016753605154,-0.15969548751211532,3.823002048628188
-2.3588016166383428,-0.05568745565837511,-0.15976320586835427,3.816010078433333
-2.3492682041282693,-0.05875063847584528,-0.15982831829958843,3.809017640703861
-2.3397227340411813,-0.06178958130928214,-0.15989111578533052,3.802026283186598
-2.3301654329275507,-0.06480449768672118,-0.15995213454667445,3.795036144638656
-2.320595649030572,-0.06779689088926523,-0.16001159484817154,3.788046592727522
-2.3110137333386938,-0.07076636675361715,-0.16006947516718767,3.781057970888741
-2.3014203273396983,-0.07371253043004115,-0.16012564284457065,3.774070386151491
-2.2918149182481593,-0.0766360121562136,-0.16018033820048014,3.76708318258238
-2.28219646736085,-0.0795378301320171,-0.16023372624533402,3.760095465217243
-2.272564475517468,-0.08241886757952763,-0.16028577520728696,3.75310665840205
-2.262918876183722,-0.08527935804798968,-0.16033630001020582,3.746116555137101
-2.253259418000738,-0.0881193193660814,-0.1603848015732128,3.739124664447506
-2.243585315521118,-0.09093881004510386,-0.1604305013720444,3.732130340194282
-2.233896095539955,-0.09373751299208127,-0.16047210399070483,3.725133443167286
-2.224191693727172,-0.09651497931328865,-0.16050850673490427,3.718134209464863
-2.21447207389348,-0.09927152811158946,-0.1605398439348547,3.711132506496002
-2.2047373687204317,-0.10200734677332987,-0.1605671646887952,3.704128238443423
-2.1949880730914835,-0.10472254340734177,-0.16059112545741436,3.697121723682412
-2.1852243786902292,-0.10741737698950297,-0.1606117727916719,3.690113331106414
-2.1754467175065186,-0.11009138316225606,-0.1606292483027125,3.683103999762462
-2.16565542650675,-0.1127444029132178,-0.16064403928789103,3.67609424103387
-2.1558501162374464,-0.11537740272947108,-0.16065700585736242,3.669083749118143
-2.1460314610492275,-0.11799098330663806,-0.16066899902389,3.66207322135436
-2.1362006688804285,-0.12058504408882575,-0.16068068262975949,3.655063705575189
-2.126358841916884,-0.12315866792003079,-0.16069210705096865,3.648055834684293
-2.116506960027196,-0.1257102164833533,-0.16070319782363945,3.641050331061427
-2.1066456653282213,-0.12823823709407262,-0.16071425551910457,3.634048027763716
-2.0967750234552947,-0.13074220453871743,-0.16072527149870383,3.627049256711414
-2.0868956130360257,-0.13322144658181198,-0.16073548166550006,3.620054866241786
-2.0770081236966047,-0.1356749546420801,-0.16074404644909127,3.61306593771906
-2.0671114504641195,-0.1381034460459315,-0.16075055783188613,3.606081894015056
-2.057203506376364,-0.14050839827112024,-0.16075482442938735,3.599101509217976
-2.0472826060019433,-0.14289127321035866,-0.1607563595050612,3.592123981074472
-2.0373474931912905,-0.1452532144982203,-0.16075431463927126,3.58514866171869
-2.027397635853278,-0.14759431842643606,-0.16074745743160382,3.578175235927247
-2.0174333770696884,-0.14991409208193976,-0.16073445182313711,3.5712039083406
-2.007455353709453,-0.15221149100315376,-0.1607151304215516,3.564234976581408
-1.9974639560392031,-0.15448508040972084,-0.16069011088191465,3.557268773196724
-1.9874592208654183,-0.1567345998825655,-0.16065963312624115,3.550305258441568
-1.9774412268801507,-0.15896058075002303,-0.1606235318586335,3.543344158015466
-1.9674089067554426,-0.16116425343179192,-0.16058185375320938,3.536384461772036
-1.9573607499919212,-0.1633473308494191,-0.1605347331427727,3.529424552765551
-1.9472965283289991,-0.16551113649440033,-0.16048247540678653,3.522463699569963
-1.9372173251226645,-0.16765587197509244,-0.1604261666414383,3.515502866268603
-1.9271248497639557,-0.16978046730854052,-0.16036729569273447,3.508543900854551
-1.9170208735568592,-0.17188318901877128,-0.1603069885811212,3.501588591948956
-1.9069077603241353,-0.17396267418227263,-0.16024570432836488,3.494638653803309
-1.8967870788946726,-0.1760184413126444,-0.16018377211818977,3.487694947894559
-1.8866591387480907,-0.1780498784994138,-0.16012155737469558,3.48075754711164
-1.8765232158678178,-0.1800575373837565,-0.1600587941333154,3.473825626132138
-1.866377547336821,-0.182042860135545,-0.15999485004817018,3.466897704156345
-1.8562199163567386,-0.18400633995438503,-0.15992895543040664,3.459972322328044
-1.846048878564201,-0.18594828877423997,-0.15985956143667937,3.453048479449771
-1.8358637546123826,-0.18786881020971166,-0.15978433863005786,3.446125718751717
-1.8256636129533352,-0.1897670947980095,-0.1597011307087012,3.439203879603835
-1.815447346662491,-0.19164237331029618,-0.15960810804091166,3.432282791885086
-1.8052134610987878,-0.1934946085244067,-0.1595042638418815,3.425361851565002
-1.794961310929455,-0.19532359985474645,-0.15938971047959938,3.41844070609628
-1.7846907325600592,-0.19712990334204977,-0.15926509198095698,3.411519088121775
-1.7744016750258387,-0.19891472266889584,-0.15913115597247932,3.404596930520778
-1.7640948497498787,-0.20067908686759586,-0.15898854231730677,3.397674809095578
-1.7537715348527203,-0.202422880818643,-0.15883838429125657,3.390753597215021
-1.7434330891607184,-0.20414568837403843,-0.1586819129571793,3.383833599828101
-1.7330813146429265,-0.20584618677968194,-0.15852009675369316,3.376915486862294
-1.722718078177028,-0.20752232707857998,-0.15835362111905968,3.370000394662328
-1.712344239521013,-0.2091731736070233,-0.1581827597431031,3.363088971801758
-1.7019599539053363,-0.2107995808008531,-0.15800769365485395,3.356181458299931
-1.6915649018792844,-0.21240245102825156,-0.15782945669095988,3.349278003317896
-1.6811590600854334,-0.21398248901275635,-0.15764884992621206,3.342378845125628
-1.670743005165575,-0.21554016283857225,-0.15746553752724485,3.335484235099789
-1.6603171044588123,-0.21707499953728376,-0.15727924962960446,3.328594566341437
-1.6498820406043355,-0.21858570057119228,-0.15708963812493643,3.321710908799642
-1.6394382205699989,-0.2200711546511228,-0.1568959833191265,3.314834277053199
-1.6289848300168945,-0.22153122021586974,-0.1566975775611105,3.307964524975776
-1.6185209796112432,-0.2229656011037532,-0.15649355333253095,3.301101204740742
-1.6080464827573357,-0.22437410735864485,-0.15628269692903662,3.294244017171662
-1.597559973519638,-0.22575732802163428,-0.1560640438709779,3.287391779001532
-1.5870583401920637,-0.2271179725974809,-0.15583693086605435,3.280542027122041
-1.5765383298578168,-0.22845977508471413,-0.1556009628431996,3.273692336939959
-1.565998376992225,-0.22978510068417526,-0.15535635777543724,3.266841387383425
-1.5554384000547268,-0.23109549916228295,-0.15510366935842734,3.259988629841816
-1.5448578247781872,-0.23239336571790373,-0.15484433203575557,3.253132979928736
-1.534256808511636,-0.23368089977044926,-0.15458004109254012,3.246273535331123
-1.5236365268098269,-0.23495818256473994,-0.15431174101367717,3.239410751612212
-1.512997343105039,-0.23622476783803048,-0.1540398912526235,3.232545224461231
-1.5023392744557091,-0.23748038360862184,-0.15376476140888265,3.225677131580981
-1.4916623607356068,-0.23872483283951804,-0.1534867555869408,3.218806541746362
-1.480967703473699,-0.23995740021464343,-0.15320636022485612,3.21193444250788
-1.470257603823776,-0.2411758270591696,-0.15292375833635724,3.205062959840661
-1.4595340551632696,-0.24237797847666873,-0.15263850576243462,3.198193957679785
-1.448798453982426,-0.24356210557192992,-0.15234976986916185,3.191329382609915
-1.4380512719742788,-0.244726943186228,-0.15205739812408128,3.18447034551046
-1.427292529128138,-0.24587179680373134,-0.15176136514611965,3.177617186914616
-1.4165223944798084,-0.24699523480055857,-0.15146102154950977,3.170770595785708
-1.4057402272952264,-0.24809707232805656,-0.1511559877156133,3.163930245463127
-1.3949464388127186,-0.24917748996395223,-0.1508461692400587,3.157096001632011
-1.384142203954363,-0.2502360239087547,-0.15053112274932323,3.150268250891666
-1.3733271129945326,-0.251271736560486,-0.15021027325322447,3.14344649240006
-1.3625000702059145,-0.25228421447546934,-0.14988265265785256,3.136629400142041
-1.351659913479709,-0.2532737890809666,-0.14954740230968613,3.129815493602668
-1.34080596350589,-0.2542407368359299,-0.14920443066835748,3.123004186769974
-1.3299383995233183,-0.2551844187082096,-0.1488538128710086,3.116195878975209
-1.3190586178668244,-0.25610290033708,-0.14849500757246592,3.109392240245272
-1.3081679215551227,-0.2569951544671114,-0.148127113156197,3.102595012845777
-1.2972660625441372,-0.257861457405039,-0.14774975234006177,3.095804508355718
-1.286352115136608,-0.2587021610917424,-0.1473625469277822,3.089020020064596
-1.2754246086293721,-0.2595172679418858,-0.14696435751653508,3.082240235877598
-1.2644825714961723,-0.2603060675708877,-0.14655341575400305,3.075464732466262
-1.2535254822737045,-0.2610680019875707,-0.14612870287645596,3.068693999720134
-1.242551852754572,-0.26180394377871424,-0.14569001297995565,3.061927007180622
-1.2315602635196672,-0.2625155882160512,-0.1452372956491462,3.055162215944287
-1.22055016599798,-0.26320510550439596,-0.1447705401631439,3.048398895270488
-1.2095214850881046,-0.26387408407352037,-0.14429014817732763,3.041636770007692
-1.1984742554664478,-0.2645230164717131,-0.1437970786677345,3.034875526390548
-1.1874089400520902,-0.2651523912295709,-0.14329232002256628,3.028115136622589
-1.176327093177257,-0.26576181351066325,-0.14277675598848533,3.021356438392867
-1.1652304382860916,-0.26634978641258095,-0.1422510775208636,3.01460069127896
-1.1541199113333627,-0.2669156588457025,-0.14171626478249305,3.007848703485179
-1.1429959393674656,-0.26745965775838976,-0.14117392319818292,3.001100710867895
-1.1318576483079905,-0.2679848405816231,-0.1406254299947441,2.994355206997112
-1.1207046020971392,-0.26849432122804134,-0.14007246764417117,2.98761097189309
-1.1095380910743073,-0.2689893469881956,-0.13951668503933268,2.980868591243611
-1.0983590621805654,-0.26947041178130016,-0.13895909377651475,2.974129002920979
-1.0871675743653841,-0.26993797344120163,-0.13840029376847807,2.967392469519463
-1.075963266280104,-0.2703926149501674,-0.13784030177487286,2.960658519148272
-1.0647455926346614,-0.2708334181188117,-0.1372788215762364,2.953926667751566
-1.0535145215733768,-0.27125808433817417,-0.136714892205581,2.947197065181299
-1.0422712333822242,-0.271662814903192,-0.13614622497284223,2.940470937000926
-1.031017403914784,-0.2720434573698016,-0.13557009203941411,2.933750512900612
-1.019753849983259,-0.27239691168010405,-0.13498410357501253,2.927037832671439
-1.0084799998651406,-0.2727223102313839,-0.13438630889475844,2.920333341344347
-0.997194683945817,-0.27302020933825577,-0.1337755733363752,2.913636534480787
-0.9858958524935835,-0.2732925368077132,-0.13315165901776646,2.90694560942299
-0.9745812498828499,-0.27354250489794774,-0.13251470154469766,2.900258002666919
-0.9632489792997982,-0.27377308030205716,-0.13186580166045453,2.893571414070336
-0.951897234867352,-0.2739869220756413,-0.1312062828011645,2.886883468160562
-0.9405248904855201,-0.27418648421071684,-0.13053657086135878,2.880192231256117
-0.9291313964790465,-0.2743731301488075,-0.1298565716956045,2.873496831487154
-0.9177157593682479,-0.27454763001146043,-0.12916649530324373,2.866796275769413
-0.9062778103642947,-0.2747115294414249,-0.12846697857627754,2.860089758157186
-0.8948194856359332,-0.2748656991837129,-0.12775958184991645,2.853377785931553
-0.8833424826629451,-0.27501015791328964,-0.1270465473092892,2.846661067629998
-0.8718476291060584,-0.27514411527938476,-0.126328599844304,2.839940501846736
-0.8603349914395839,-0.2752658434649064,-0.12560458650203973,2.833217322733977
-0.8488041247850026,-0.27537396007152215,-0.12487235813908705,2.826492064126772
-0.8372546547711771,-0.2754671455780376,-0.12413033504639473,2.81976542430249
-0.8256861182396387,-0.2755446270598995,-0.1233779455748225,2.81303785319933
-0.8140973105291563,-0.27560806248636993,-0.12261416588592715,2.806308281344659
-0.802487990668936,-0.2756572699599702,-0.1218378746218182,2.799576797207833
-0.790858158382309,-0.27569063300060265,-0.12104844638205126,2.792843769631263
-0.7792076527475746,-0.2757078435110506,-0.12024538080427646,2.786109260233973
-0.7675376798034184,-0.2757080124188891,-0.11942873061966529,2.779374519938055
-0.7558495319561072,-0.27569009656172083,-0.11859959261653166,2.772640862274442
-0.7441432178753156,-0.2756551619461365,-0.11775938503745545,2.765907943649755
-0.7324179960140937,-0.27560554775638635,-0.11690876831444308,2.759174713354694
-0.7206721872754668,-0.2755440473724478,-0.11604738091372782,2.752439663116089
-0.708904513770296,-0.2754709302284108,-0.11517451993263028,2.745702068642208
-0.6971151427447542,-0.27538421255144857,-0.114289020646915,2.73896262062241
-0.685304623100161,-0.275281626612253,-0.11338998711510916,2.732222267895255
-0.6734748635281197,-0.2751609767246359,-0.11247751578447669,2.725482395381809
-0.6616279354530353,-0.275021550686264,-0.11155294283797318,2.718743806489344
-0.649764784134359,-0.2748649317291092,-0.11061862461140219,2.712006621637655
-0.6378869149173512,-0.27469225569698164,-0.10967742746582892,2.705271757054815
-0.6259964953507736,-0.2745036149573535,-0.10873165331332083,2.698540447267761
-0.6140951120425038,-0.27430016022359865,-0.10778280688397833,2.691813489145758
-0.6021826297151203,-0.2740841823613212,-0.10683237566396048,2.685090138831367
-0.5902586229922943,-0.27385692956004615,-0.10588174082334757,2.678369318481486
-0.5783230104214709,-0.2736180197402744,-0.10493165543203647,2.671650285002216
-0.5663773313028221,-0.2733658943898778,-0.10398243915441725,2.664933752294106
-0.5544240131662783,-0.273099120041796,-0.10303451324948278,2.658221248423414
-0.5424642918840362,-0.27281704888452785,-0.10208808610146068,2.651513372177941
-0.5304973147922668,-0.2725201456302539,-0.10114255397436539,2.64480895445543
-0.518520630221599,-0.2722088307154831,-0.10019698234350104,2.63810623751702
-0.5065336307921999,-0.2718826307564922,-0.09925009020610667,2.631404821875465
-0.49453691795689925,-0.27153976324483364,-0.0983007132723146,2.624705264328243
-0.48253041071026076,-0.27117933401820854,-0.09734811891769166,2.618007862633247
-0.4705135389793964,-0.27080146689491247,-0.09639169486926992,2.611313209255688
-0.4584859295969117,-0.27040558697353684,-0.09543144905709411,2.604622741742478
-0.44644857971074337,-0.269991264579158,-0.09446739513843937,2.597937883793236
-0.4344027753773278,-0.2695586662070392,-0.09349998374753324,2.591259053119706
-0.4223490851001736,-0.2691081935173541,-0.09253036151060942,2.584585988133464
-0.41028742620807196,-0.26864076201283177,-0.09155984059990033,2.577918177238467
-0.3982181892229369,-0.2681576512453218,-0.09058954992103173,2.571255555218497
-0.38614251927428855,-0.26765863992744215,-0.08962060768332894,2.564599309770697
-0.3740616117843334,-0.2671429545580155,-0.0886534838404013,2.557950837228768
-0.3619740386766909,-0.2666124600818002,-0.0876883057166759,2.55130922368111
-0.3498766774862968,-0.26607127172263373,-0.08672496472233591,2.544671447127184
