y/delta,y^+,U,dU/dy,W,P,nx,ny,nz,Lx,Lz,n,nu,delta,U_mean,u_tau,Re_tau
0.5200120725087398,114.1316905955393,16.63598584145122,0.0204955755412898,-0.001034345562454543,-1.257728297952924,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.5349669189761566,117.4139642198585,16.702348057752,0.01994601787584567,-0.001040468627327899,-1.258564343050814,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.5500558657284083,120.7256700305185,16.76752504484421,0.01942023516647295,-0.001045622829540322,-1.259318429418619,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.5652745616082546,124.0658530402063,16.8315451209022,0.01891751776238109,-0.001051700084178918,-1.260008598188666,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.580618618043064,127.4335500497189,16.89443728981663,0.01843700896650096,-0.001058310563091543,-1.26064993247563,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.596083610310333,130.8277899257185,16.9562308251339,0.01797789928054187,-0.001063536232195589,-1.261255162592547,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.6116650788136313,134.2475938807752,17.01695500484319,0.01753919044452073,-0.001066630241019854,-1.261834762783366,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.6273585303686036,137.6919757556172,17.07663825243568,0.01711991180539911,-0.001068252935200743,-1.262396075063633,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.643159439498656,141.1599423035075,17.13530947487632,0.01671985473846241,-0.00107060794487779,-1.262943537994402,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.6590632497399551,144.6504934766624,17.19300052526249,0.01633939083072899,-0.001077234017313689,-1.263480101292733,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.6750653749553628,148.1626227146337,17.24974651830879,0.01597847526308091,-0.001090988511526154,-1.264007902696406,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.6911612006569279,151.6953172345669,17.3055834249711,0.01563645222063182,-0.001113203720271428,-1.264527750929932,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.7073460853365527,155.2475583232551,17.36054702922278,0.01531272656392801,-0.001142701561966576,-1.265038621262056,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.723615361804452,158.8183216309019,17.41467358525591,0.01500706950813055,-0.001177046221181683,-1.265537064655627,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.7399643385350172,162.4065774665108,17.46800119147971,0.01471958743908376,-0.001215384316987085,-1.266018432542196,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.756388301019699,166.0112910948139,17.52056920998992,0.01444973508828431,-0.001258906771343805,-1.2664797050115,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.772882513126516,169.6314230346562,17.57241608773998,0.01419693376512951,-0.001309352952481725,-1.266920055116686,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.7894422184658009,173.2659293587469,17.62358159542927,0.01396159235103316,-0.001366503692670934,-1.267338854233879,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.8060626417617862,176.9137619946948,17.67410904811406,0.01374429373082094,-0.001428701864030062,-1.267734323300481,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.822738990229638,180.5738690272374,17.72404441070173,0.01354507711625183,-0.001494329910854684,-1.268105345711222,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.8394664549575374,184.2451950015787,17.77343393094755,0.01336345454298618,-0.001561428519103068,-1.268451785216897,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.8562402122934127,187.9266812277482,17.8223235309695,0.01319925843295685,-0.001628332430312669,-1.268773629354966,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.8730554252359233,191.617266085892,17.87076090747171,0.01305300606166309,-0.001694552487071295,-1.269070196633036,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.8899072448292911,195.3158853324092,17.91879696319141,0.01292529534371059,-0.001759453327663587,-1.26933955771878,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.9067908115615808,199.0214724068447,17.96648532397445,0.01281654101485874,-0.001821981354034472,-1.269579061014447,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.9237012567660244,202.7329587394509,18.01388118303852,0.01272668308252048,-0.00188106524986088,-1.269785633774648,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.9406337040249836,206.449274059327,18.06103905386247,0.01265518831472065,-0.001934366784726942,-1.269955936166076,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.9575832705761492,210.1693467030513,18.1080123500579,0.0126017913381401,-0.001978230824142597,-1.270086368580049,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.9745450687205706,213.8921039237129,18.15485408670489,0.01256623196265201,-0.002009557117123736,-1.270174048185039,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.9915142072321064,217.6164722002569,18.20161655138758,0.01254835387126005,-0.00202610080802621,-1.270217914113703,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.0,0.0,0.0,1.0,0.0,0.0,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
1.137017775942883e-05,0.005700667374353908,0.005700667374090392,0.9999999997862072,1.184998689718836e-07,-1.9765708096676631e-13,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
5.684907886405188e-05,0.02850242942539999,0.02850242924016876,0.9999999739890428,5.924804003399991e-07,-1.226253934021451e-10,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.0001591698193881275,0.07980299126064701,0.0798029798188272,0.9999994255115182,1.658864437021889e-06,-7.413167252552353e-09,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.0003410564671805227,0.1709955214777642,0.1709952785160244,0.9999942975268874,3.554473129813409e-06,-1.517572019358628e-07,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.0006252204245906778,0.3134668385714681,0.3134640643037451,0.9999643876741872,6.515986591359469e-06,-1.637288221796063e-06,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.001034356813211845,0.5185955983518106,0.5185745003065568,0.9998357825396432,1.078002684041738e-05,-1.148854802096127e-05,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.001591140861214257,0.7977504826609803,0.7976301630823366,0.999389443753208,1.6583980716975e-05,-5.89064592965146e-05,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.002306854116087109,1.156587722304212,1.156045866259443,0.9981010875244072,2.405115107455363e-05,-0.0002327890922453463,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.00318138264881318,1.595050196676604,1.59305821049771,0.9949495042117652,3.320129780780218e-05,-0.0007367313507956807,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.004214587249764312,2.113068110230344,2.106879044201531,0.9882464698324,4.409010266388957e-05,-0.00194538692648075,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.005406303450860905,2.71055900358482,2.693859009447941,0.9756431836500294,5.683471934149258e-05,-0.004434365873319086,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.00675634155175231,3.387427766652685,3.347489984376931,0.9544587420427444,7.162032081238457e-05,-0.008963558680632965,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.008264486650013891,4.143566653779763,4.057583857995314,0.9223411038527602,8.865522532214909e-05,-0.01641331528383795,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.00993049867535567,4.978855300896238,4.810069321208002,0.8780448396141768,0.00010806500955392,-0.02769215022065672,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.0117541124278373,5.89316074467651,5.587707988342272,0.8219764075182242,0.0001297677167972407,-0.0436416208726168,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.01373503762008343,6.886337443704699,6.371677517089569,0.7562468195528191,0.0001534061990866679,-0.06495690880674967,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.01587295892349216,7.958227301642201,7.143607021801233,0.6842192357549823,0.0001783835594936725,-0.09212845593368264,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.01816753601842991,9.108659692393887,7.887489211663754,0.6097653144983748,0.0002039747438277206,-0.1254012564922473,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.02061840364840439,10.33745148726882,8.590996829603414,0.5365227140313702,0.0002294383398834761,-0.1647486661432467,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.02322517167820681,11.64440708413101,9.246001505262148,0.4673744744256255,0.0002540618751144109,-0.2098629912987132,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.02598742515601504,13.02931843853608,9.848371532500472,0.4042290353383851,0.0002771160711575111,-0.2601683951344023,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.02890472437944613,14.49196509684804,10.39729435419545,0.3480558149725994,0.0002977664679259247,-0.314859106619054,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.03197660496554977,16.03211423133192,10.8944023026331,0.2990720821872596,0.0003150143942053605,-0.372959507286502,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.03520257792472925,17.64952067721551,11.34291848801562,0.2569787213674191,0.0003276816401581825,-0.4333968302884811,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.03858212973858088,19.34392697171572,11.74694538680886,0.2211761983158259,0.0003345530884317398,-0.4950750332522061,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.0421147224416365,21.11506339502187,12.11093691495063,0.1909300077569762,0.0003348046009898173,-0.5569401021616254,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.04579979370699805,22.96264801323024,12.43934391653966,0.1654818460556633,0.0003283286897102212,-0.6180307043089738,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.04963675693585101,24.8863867232235,12.73640036140882,0.144115477157239,0.0003155560056042609,-0.6775120912463432,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.05362500135083959,26.8859732994862,13.00601178385758,0.126188977591248,0.0002970408057942375,-0.7346940608060586,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.05776389209329269,28.96108944285097,13.25171004817433,0.1111447355358926,0.0002731132150763479,-0.7890353354820946,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.06205277032428169,31.11140483116587,13.47664706387619,0.09850736936228224,0.0002437315288823297,-0.8401375021065756,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.06649095332949628,33.33657717187602,13.6836096290615,0.08787588572216048,0.0002085755356989111,-0.8877322657688065,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.07107773462792077,35.63625225651064,13.87504416406177,0.07891400329509525,0.000167257520647544,-0.9316658387067056,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.07581238408429336,38.01006401706675,14.05308594402396,0.07134092445316481,0.0001197312452032881,-0.9718823945121792,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.08069414802533059,40.45763458428067,14.21958948935126,0.06492246051552274,6.648048815686344e-05,-1.008407089618481,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.08572224935969941,42.9785743477784,14.37615735583344,0.05946319523065457,8.489826711089042e-06,-1.041329773809783,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.09089588770171653,45.5724820180948,14.52416665867652,0.05479985704477631,-5.257974646107371e-05,-1.070790341153624,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.09621423949875518,48.23894469055153,14.66479356533201,0.05079643940253863,-0.0001149125227125167,-1.096966034331887,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.1016764581623409,50.97753791098458,14.79903763556037,0.04734027285967926,-0.0001775793577198314,-1.120060068187564,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.1072816742029136,53.78782574330978,14.92774418348504,0.04433789965755362,-0.0002405895842091203,-1.140291513229431,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.1130289953682343,56.66936083891619,15.05162476434041,0.04171241490274798,-0.0003034285686323531,-1.157886866537431,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.1189175067854171,59.62168450787622,15.17127684307802,0.03940062796031561,-0.0003642628091792606,-1.173073486728355,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.1249462711065602,62.64432679196094,15.28720047514505,0.03735065079586573,-0.0004212490168417721,-1.186075167371943,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.1311143286579557,65.7368065394494,15.39981382478507,0.03552012334418146,-0.000473786592888594,-1.197108034922576,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.1374206975928525,68.89863148171935,15.5094659438226,0.03387404171646491,-0.0005225070944498202,-1.206377402976883,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.1438643740477492,72.12929831160781,15.61644680936652,0.03238335084493778,-0.0005687454867344047,-1.214076091656897,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.1504443323021919,75.42829276352889,15.72099678312833,0.03102455602909818,-0.0006134315533494285,-1.220382720916759,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.1571595249420504,78.7950896953357,15.82331664981391,0.029778754836787,-0.0006570808777968059,-1.225461461905578,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.1640088830262488,82.22915317191396,15.9235740825949,0.02862992023662611,-0.0007006466433976282,-1.229461529567311,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.1709913162569218,85.72993655049336,16.0219082893313,0.02756484778711579,-0.0007447778461572176,-1.232517470160236,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.1781057131529707,89.2968825676635,16.11843519788089,0.02657247045684048,-0.0007888007619756241,-1.234751238690699,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.1853509412269928,92.92942342808055,16.21325025926533,0.02564335494090836,-0.0008310259837253032,-1.236272584995735,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.1927258471655524,96.62698089485032,16.30643291272851,0.02477031277945965,-0.0008718750377195618,-1.237178207650631,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.2002292570127688,100.3889663815734,16.39805166245356,0.02394761938952153,-0.0009142373059947584,-1.237551777950299,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.2078599763571893,104.2147810460377,16.48816538684574,0.02316982090260233,-0.000960255435311578,-1.237466579360931,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.2156167905219186,108.103815885544,16.5768225138493,0.02243178965272617,-0.001009503341462066,-1.236987771441143,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.2234984647579742,112.0554518338482,16.66406178154244,0.0217291248126142,-0.001059757952938849,-1.236172785702726,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.2315037444408364,116.0690598597058,16.74991434480881,0.02105844038386902,-0.001109838884129918,-1.235071851061561,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.2396313552701632,120.1440010670028,16.83440679382088,0.02041710948726462,-0.001160460705053144,-1.233729542156561,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.2478800034726363,124.279626796457,16.91756129429979,0.01980234963325334,-0.00121291217550646,-1.232183888305908,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.2562483760079066,128.4752787288724,16.99939576939566,0.01921224463512633,-0.001267823769974118,-1.230468648573051,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.2647351407776085,132.7302889899333,17.07992731887712,0.01864534386886442,-0.001326927910192062,-1.228614440835719,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.2733389468374053,137.043980256517,17.15917070215962,0.01809967987369031,-0.001392374981270196,-1.226649039127736,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.2820584246120368,141.4156658645125,17.2371374215449,0.01757355214748953,-0.001464528317296024,-1.224597840348344,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.2908921861133312,145.8446499181252,17.31383635607144,0.01706541985852869,-0.001543446083995723,-1.222483188529379,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.2998388251611489,150.3302274006515,17.38927419025203,0.01657404334325312,-0.001630103769973178,-1.22032500696542,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.3088969176072212,154.8716842867046,17.4634564411662,0.01609838211721494,-0.00172507613214178,-1.218141857046612,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.3180650215618501,159.4682976558753,17.53638765767293,0.01563751762252926,-0.001828402182793657,-1.215950498830185,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.3273416776234325,164.1193358078085,17.60807170601163,0.01519055884264835,-0.001939437029329025,-1.213765983434912,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.3367254091107701,168.8240583786762,17.67851164391951,0.01475673721021375,-0.00205784095759996,-1.211601726985357,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.346214722298132,173.5817164590313,17.74770939409195,0.01433490964313405,-0.00218305638799206,-1.209468719117303,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.3558081066530298,178.3915527130205,17.81566365002681,0.0139239866257017,-0.00231392019121867,-1.207376610606334,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.3655040350766673,183.252801498939,17.88237278120407,0.01352373968465762,-0.002450084698813846,-1.205333793742356,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.3753009641470285,188.1646889911072,17.94783644496008,0.01313379109086612,-0.002590689948205961,-1.203347419755934,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.3851973343645632,193.1264333030503,18.01205431612794,0.01275364293576273,-0.002735390690245625,-1.201424844894218,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.3951915704004314,198.1372446119606,18.07502633190288,0.01238297914144224,-0.00288371774638187,-1.199573907304448,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.4052820813472692,203.1963252844239,18.13675341651847,0.01202160770037502,-0.00303448111448571,-1.197801992058894,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.4154672609724325,208.3028700033887,18.19723721634735,0.0116691045599014,-0.003187003253719148,-1.196114239519819,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.4257454879736813,213.4560658963583,18.25647916049455,0.01132514436894947,-0.00334053994316427,-1.194513595456797,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.4361151262372628,218.6550926647859,18.31448189091526,0.0109896656749333,-0.003493672034593531,-1.193002012468842,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.446574525098352,223.8991227146522,18.37124958250998,0.01066261259916859,-0.003644626786445076,-1.191581610739488,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.4571220196038087,229.1873212882033,18.42678819281839,0.01034393648932195,-0.003791851647407292,-1.190254929064428,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.4677559307772086,234.5188465968299,18.48110430694422,0.01003320298866817,-0.00393496251735095,-1.189024176732734,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.478474565886107,239.8928499550651,18.5342034735517,0.009729905280994294,-0.004073992175800912,-1.187891895059755,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.489276218711493,245.3084759156805,18.58609141099625,0.00943405171191062,-0.004209479876649208,-1.186861524101825,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.5001591698193881,250.7648624058583,18.63677707872211,0.009146125025127069,-0.004341051703663989,-1.185935119593679,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.5111216868345516,256.2611408644179,18.68627265743059,0.008866043797212944,-0.004468342893785448,-1.1851113974023,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.5221620247162432,261.796436380076,18.73458971639926,0.008593273370018218,-0.004591201459584687,-1.184387910759063,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.5332784260360035,267.3698678307173,18.78173927264543,0.008327596393326937,-0.004708368116551479,-1.183763513454008,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.5444691212574058,272.9805480236531,18.82773297344256,0.008068899153453216,-0.00482017519490645,-1.18323785670778,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.5557323290177352,278.6275838368473,18.8725835746596,0.007817191102288823,-0.004928618535872114,-1.18280995291916,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.5670662564115505,284.310076361086,18.91630550323207,0.007572536111032454,-0.005036278816431095,-1.182478108383094,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.5784690992760831,290.0271210430673,18.95891519255609,0.007335129134829613,-0.005144524481456312,-1.182240048646213,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.5899390424784285,295.7778078293913,19.00043182182767,0.007105161218143221,-0.005253053190069062,-1.182093310800971,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.6014742602044831,301.561221311424,19.04087550068823,0.006882279402127744,-0.005361851979428743,-1.182035190462466,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.6130729162495825,307.3764408710144,19.08026553213358,0.006666319960063709,-0.005470746219946779,-1.182061773704243,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.6247331643107925,313.2225408270412,19.11862345990221,0.006457669887317656,-0.0055788748011162,-1.182168815334546,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.6364531482808089,319.0985905827646,19.15597361931814,0.006256394524866144,-0.005685405705562576,-1.182352985012449,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.6482310025434163,325.003654773961,19.1923414615062,0.006062524271477163,-0.005788703207441603,-1.182609654504107,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.6600648522704625,330.936793417817,19.22775430283561,0.005876159711469961,-0.005887556327603316,-1.182932082270145,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.671952813720298,336.8970620625579,19.26223993170088,0.005696967352256577,-0.00598239214450042,-1.183313665906527,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
