y/delta,y^+,u'u',v'v',w'w',u'v',u'w',v'w',k,nx,ny,nz,Lx,Lz,n,nu,delta,U_mean,u_tau,Re_tau
0.1193384551375956,26.19227582968237,7.790279263383083,0.7128114815980765,2.141602828241841,-0.8693153495420243,-0.001989617542818206,-2.401521214458887e-05,5.3223467866115,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.1274893115065617,27.98121702234264,7.581385532593409,0.7617089321020204,2.168615922857611,-0.8833408174050683,-0.002116857338550578,-2.296695197364749e-05,5.255855193776521,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.1358917713347718,29.82537987173227,7.377706013696876,0.8081979900217799,2.190290261251266,-0.8953525130445369,-0.002233406668189457,-2.195107144438765e-05,5.18809713248496,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.1445434116284596,31.72423258178446,7.182168886404202,0.8520548263691536,2.207153827941411,-0.9056526622243628,-0.002330885835887549,-2.083528164704569e-05,5.120688770357384,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.1534417375383876,33.67722758567084,6.996783118746182,0.8931328306074309,2.219694452461952,-0.9144995281386092,-0.002402873288543694,-1.92793560695664e-05,5.054805200907783,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.1625841830792791,35.68380170370165,6.82282453032929,0.9313533197073434,2.22835147465046,-0.9221135145330376,-0.002446439914042513,-1.73274967091615e-05,4.991264662343546,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.1719681118697645,37.7433763057283,6.660991185457897,0.9666957221934366,2.233513921034176,-0.928682030372992,-0.002463658568228467,-1.539144019210523e-05,4.930600414342755,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.1815908178926267,39.85535747800134,6.511532354046721,0.999188018652704,2.23552625374864,-0.9343638012993226,-0.002458006507713803,-1.41389898952723e-05,4.873123313224032,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.1914495262751283,42.0191361944357,6.374360761560943,1.028897620497804,2.23469587440417,-0.9392935102819804,-0.002428968833547607,-1.446022521099423e-05,4.818977128231459,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.2015413940891936,44.23408849223378,6.249140997152491,1.055923152424008,2.231298062629649,-0.9435857279281012,-0.002377346445723589,-1.657515798324321e-05,4.768181106103074,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.2118635111712157,46.49957565181599,6.13536461943072,1.080387280139758,2.225583118285702,-0.947337872515176,-0.002307341982992917,-1.955502461191135e-05,4.720667508928091,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.2224129009612524,48.81494438100636,6.032407002876912,1.102430475730036,2.217788931254229,-0.9506320448309408,-0.002219665599277738,-2.215426524200464e-05,4.676313204930588,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.2331865213613683,51.17952700342067,5.939566293501095,1.122204772321167,2.208144870040088,-0.953537569984782,-0.002113716735249488,-2.3902555198814e-05,4.634957967931175,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.244181265612876,53.59264165100237,5.85609972799969,1.13986865791549,2.196870127786582,-0.9561132214081433,-0.001992909026625443,-2.472181966628205e-05,4.596419256850881,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.2553939631922236,56.05359246065102,5.781253832332671,1.155583768743538,2.184172408038458,-0.9584083764097132,-0.001864787503693795,-2.473810412755148e-05,4.560505004557333,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.2668213807252695,58.56166977488628,5.714295282831917,1.16951140952464,2.170245247192406,-0.9604646691961832,-0.001734306668113014,-2.416266849492931e-05,4.527025969774481,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.2784602229196816,61.11615034648999,5.654518168717695,1.181809249204546,2.155269727012902,-0.9623178508611868,-0.001601971677357644,-2.340822811398914e-05,4.495798572467572,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.2903071335151914,63.71629754706679,5.601242529182521,1.19262971740249,2.139409840016427,-0.963997784131806,-0.001470693598958679,-2.289356455523805e-05,4.466641043300719,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.3023586962514291,66.36136157946363,5.553828516077865,1.202119305057153,2.122805907863139,-0.9655294446655378,-0.001346229938391579,-2.251832131362378e-05,4.439376864499079,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.3146114358530614,69.05057969398675,5.511671481777688,1.210416307786663,2.105591205857337,-0.9669337276494891,-0.001234533779643959,-2.208462121820703e-05,4.413839497710843,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.327061819031947,71.78317640835358,5.474203448842806,1.217649277816686,2.087894149668776,-0.9682264790181176,-0.001139738505633214,-2.165449716327303e-05,4.389873438164134,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.3397062555060204,74.55836373131645,5.440904123426413,1.223936983173652,2.069827341150709,-0.9694218530294672,-0.001060277965669691,-2.180671469911004e-05,4.367334223875387,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.3525410990346119,77.37534138989331,5.411295971943954,1.229388680399703,2.051493213472054,-0.9705340982918096,-0.0009934843855139773,-2.282589983156226e-05,4.346088932907855,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.3655626484699042,80.23329706014039,5.384935701892266,1.23410462896329,2.032986654465113,-0.971574459085242,-0.0009395434748219496,-2.367213875211841e-05,4.326013492660334,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.3787671488242206,83.13140660139955,5.361419120376573,1.238175628065533,2.014398609648953,-0.9725508613672076,-0.0008983967394187571,-2.263062875601951e-05,4.306996679045529,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.392150792352842,86.06883429395363,5.340383397633811,1.241683049186902,1.995817810329671,-0.9734697324059656,-0.0008671213879654645,-1.913984521624466e-05,4.288942128575192,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.4057097196520344,89.04473308002042,5.321511834494273,1.244699424072932,1.977322866520239,-0.9743371865519024,-0.0008424362979836685,-1.480759396046943e-05,4.271767062543722,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.4194400207719746,92.05824480801644,5.304519366594866,1.247290446227969,1.958970263389392,-0.9751587127539386,-0.0008260067546254395,-1.037254817001885e-05,4.255390038106113,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.4333377363442519,95.10850048001971,5.289145661550699,1.249515893917276,1.940806909602157,-0.9759390445432256,-0.0008194799438548274,-5.633181887066959e-06,4.239734232535066,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.4473988587236192,98.19462050236014,5.275158945322334,1.251428554387011,1.922887785468857,-0.9766812509196262,-0.0008170188660028739,-1.400773115852163e-06,4.2247376425891,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.4616193331436672,101.3157149392656,5.262356987976109,1.253074139750653,1.905268276117404,-0.977387294955286,-0.000808056815548162,2.74997517329487e-06,4.210349701922083,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.4759950588860857,104.4708837694901,5.25056985806328,1.254492681736164,1.887985574542815,-0.978059252198836,-0.0007902152022033958,7.010859077464464e-06,4.196524057171129,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.4905218904631763,107.6592171458506,5.239650446552385,1.255720025242124,1.871060103563985,-0.9787004317771154,-0.0007663254657772571,1.033587874813644e-05,4.183215287679247,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.5051956388132749,110.8797956575968,5.229468852565006,1.256788735018544,1.854508942015656,-0.97931397770145,-0.0007383204550227714,1.13118265978097e-05,4.170383264799603,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.5200120725087398,114.1316905955393,5.219912628748958,1.257728297952924,1.838353844232662,-0.9799025289684372,-0.0007079958058134711,1.017507186720532e-05,4.157997385467271,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.5349669189761566,117.4139642198585,5.210878899008473,1.258564343050814,1.822616042030187,-0.9804675502236426,-0.0006802871624202645,8.538544160892951e-06,4.146029642044737,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.5500558657284083,120.7256700305185,5.202271440207269,1.259318429418619,1.807308602593678,-0.9810080840160768,-0.0006560709643809459,7.305479058421416e-06,4.134449236109783,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.5652745616082546,124.0658530402063,5.19400728665965,1.260008598188666,1.7924425376374,-0.9815234407846152,-0.0006327345224356821,6.778833356613872e-06,4.123229211242858,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.580618618043064,127.4335500497189,5.186017753743406,1.26064993247563,1.778038339062372,-0.982015090115256,-0.0006110931180052897,7.107595818397357e-06,4.112353012640704,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.596083610310333,130.8277899257185,5.178241195980816,1.261255162592547,1.764117285994403,-0.9824846931799052,-0.0005891694585817612,8.086480901855874e-06,4.101806822283883,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.6116650788136313,134.2475938807752,5.170626447140107,1.261834762783366,1.750685828906479,-0.9829338339292748,-0.000562032649542372,8.993236947851678e-06,4.091573519414975,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.6273585303686036,137.6919757556172,5.163138898544794,1.262396075063633,1.737746758266039,-0.9833646882626634,-0.0005268336361484943,9.418332859349349e-06,4.081640865937233,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.643159439498656,141.1599423035075,5.155754724030879,1.262943537994402,1.725310628053116,-0.9837770456549948,-0.0004796388759705336,9.195167994736516e-06,4.072004445039198,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.6590632497399551,144.6504934766624,5.148460016350304,1.263480101292733,1.713384100223768,-0.9841699922766406,-0.0004183591499970023,8.59128311162935e-06,4.062662108933403,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.6750653749553628,148.1626227146337,5.141252134988599,1.264007902696406,1.701969513448873,-0.9845437131199504,-0.0003453336154294269,7.204079427103395e-06,4.053614775566939,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.6911612006569279,151.6953172345669,5.134136180813235,1.264527750929932,1.691072096414636,-0.9848985915677916,-0.0002717673757781062,4.001297574834266e-06,4.044868014078902,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.7073460853365527,155.2475583232551,5.127128904002248,1.265038621262056,1.680698404561325,-0.9852344855833068,-0.0002100635810031162,-9.397482633677958e-08,4.036432964912814,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.723615361804452,158.8183216309019,5.120257228769566,1.265537064655627,1.670858652454951,-0.9855515147219672,-0.0001647621740255109,-3.289513646113813e-06,4.028326472940072,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.7399643385350172,162.4065774665108,5.113549614696596,1.266018432542196,1.661564952755833,-0.9858490259215364,-0.0001349943936643846,-4.151738088781008e-06,4.020566499997313,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.756388301019699,166.0112910948139,5.107037329562317,1.2664797050115,1.652825735029219,-0.9861278557986212,-0.0001225731513375257,-3.617537284459469e-06,4.013171384801518,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.772882513126516,169.6314230346562,5.100749855376137,1.266920055116686,1.644649384795656,-0.9863897221125216,-0.0001275115284543029,-3.394890979491521e-06,4.00615964764424,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.7894422184658009,173.2659293587469,5.094714314018649,1.267338854233879,1.637045100570236,-0.9866342775757851,-0.0001404080278657875,-4.170676479395342e-06,3.999549134411382,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.8060626417617862,176.9137619946948,5.088957918036235,1.267734323300481,1.630019536310746,-0.9868598354339964,-0.0001510805235264226,-5.898786835471184e-06,3.993355888823731,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.822738990229638,180.5738690272374,5.083508643472303,1.268105345711222,1.623571143332357,-0.9870665777623971,-0.0001538099703524414,-8.407071796182417e-06,3.987592566257941,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.8394664549575374,184.2451950015787,5.078401477414897,1.268451785216897,1.617699852710813,-0.9872556384325168,-0.0001478483598547462,-1.080723644688969e-05,3.982276557671304,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.8562402122934127,187.9266812277482,5.073674491380915,1.268773629354966,1.612409777573313,-0.9874261650250664,-0.000136966717655755,-1.195511218431127e-05,3.977428949154597,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.8730554252359233,191.617266085892,5.069365899764228,1.269070196633036,1.607700943680544,-0.9875772744530528,-0.0001261396386511908,-1.141935080813331e-05,3.973068520038904,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.8899072448292911,195.3158853324092,5.065514954093126,1.26933955771878,1.60356943000755,-0.9877094222205904,-0.0001182103988007671,-9.214534447445796e-06,3.969211970909727,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.9067908115615808,199.0214724068447,5.062159554487583,1.269579061014447,1.60001254421477,-0.9878236261174362,-0.0001114225520975761,-6.423145170356867e-06,3.9658755798584,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.9237012567660244,202.7329587394509,5.059333448441294,1.269785633774648,1.59703396309517,-0.9879189100865414,-0.000101860939263466,-4.530053106656233e-06,3.963076522655556,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.9406337040249836,206.449274059327,5.057056315705304,1.269955936166076,1.594641231270581,-0.9879940832171616,-8.847570041428618e-05,-3.869170649980659e-06,3.960826741570981,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.9575832705761492,210.1693467030513,5.05533849295099,1.270086368580049,1.592840943833178,-0.9880492623151372,-6.955816893622922e-05,-3.610418349528988e-06,3.959132902682108,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.9745450687205706,213.8921039237129,5.054189563167819,1.270174048185039,1.591639915610831,-0.9880849566420756,-4.40013852434501e-05,-2.837817891693801e-06,3.958001763481844,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.9915142072321064,217.6164722002569,5.053615361965189,1.270217914113703,1.591039724035779,-0.9881019790098312,-1.478723877546702e-05,-1.125394786410724e-06,3.957436500057336,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.0,0.0,0.0,0.0,7.37095771703919e-36,0.0,-1.2394420301117308e-39,0.0,3.685478858519595e-36,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
1.137017775942883e-05,0.005700667374353908,6.812340365807908e-06,1.9765708096676631e-13,2.859845945865968e-06,-2.075017192118809e-10,-2.0447314367788028e-10,4.41280892341338e-15,4.836093254665479e-06,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
5.684907886405188e-05,0.02850242942539999,0.0001702068037795842,1.226253934021451e-10,7.108971198198523e-05,-2.600000388669794e-08,-5.141026466343907e-09,5.533352898308e-13,0.0001206483191934814,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.0001591698193881275,0.07980299126064701,0.001332727123892426,7.413167252552353e-09,0.0005502659900585537,-5.738150493670846e-07,-4.0825721468661594e-08,1.2280253609056259e-11,0.000941500263559116,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.0003410564671805227,0.1709955214777642,0.006106706929506329,1.517572019358628e-07,0.002470232680755568,-5.698570664304537e-06,-1.916946517947168e-07,1.2411044078782188e-10,0.004288545683731916,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.0006252204245906778,0.3134668385714681,0.02046328960042876,1.637288221796063e-06,0.008017259088915008,-3.560035393153443e-05,-6.657591872035359e-07,8.044953104240178e-10,0.01424109298878279,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.001034356813211845,0.5185955983518106,0.05580082342109364,1.148854802096127e-05,0.02088468909282697,-0.00016418555450924,-1.901266842213449e-06,3.955554792829668e-09,0.03834850053097079,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.001591140861214257,0.7977504826609803,0.1314417633987542,5.89064592965146e-05,0.0462620598548065,-0.0006104802199126257,-4.723910982274293e-06,1.61293101664211e-08,0.0888813648564286,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.002306854116087109,1.156587722304212,0.2746865866287735,0.0002327890922453463,0.08949885899807057,-0.001898752908140794,-1.041435129977223e-05,5.576421178169772e-08,0.1822091173595447,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.00318138264881318,1.595050196676604,0.518111697789388,0.0007367313507956807,0.1542255215041699,-0.00505019267302181,-2.051806807795579e-05,1.628894644860546e-07,0.3365369753221768,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.004214587249764312,2.113068110230344,0.8971166657240601,0.00194538692648075,0.2417534384367461,-0.01175299434121392,-3.632631980202157e-05,4.019914426747097e-07,0.5704077455436435,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.005406303450860905,2.71055900358482,1.443034910142891,0.004434365873319086,0.3508515127101152,-0.02435593007130205,-5.779411014798476e-05,8.407660657017526e-07,0.8991603943631623,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.00675634155175231,3.387427766652685,2.172348695641266,0.008963558680632965,0.4781908942155895,-0.04553988370787498,-8.227960805338423e-05,1.499544098894736e-06,1.329751574268744,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.008264486650013891,4.143566653779763,3.075313172997648,0.01641331528383795,0.6192480574690324,-0.07765687143509215,-0.0001040934765065043,2.297233545978087e-06,1.855487272875259,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.00993049867535567,4.978855300896238,4.110242798803812,0.02769215022065672,0.769300619971054,-0.1219522738949166,-0.0001158298928154914,3.041722585237555e-06,2.453617784497761,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.0117541124278373,5.89316074467651,5.208376177768063,0.0436416208726168,0.9241587532997187,-0.1780195633447224,-0.0001112757753442312,3.490137048715718e-06,3.088088275970199,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.01373503762008343,6.886337443704699,6.288550950628435,0.06495690880674967,1.080454827827851,-0.2437476641463424,-8.824120825190732e-05,3.442548079561314e-06,3.716981343631518,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.01587295892349216,7.958227301642201,7.275364209134822,0.09212845593368264,1.235549287370547,-0.3157734008606043,-4.942640751131224e-05,2.800724010216723e-06,4.301520976219526,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.01816753601842991,9.108659692393887,8.113346817138725,0.1254012564922473,1.387261294440195,-0.3902251829728972,-7.036047548430932e-07,1.557992869813563e-06,4.813004684035584,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.02061840364840439,10.33745148726882,8.772990255371989,0.1647486661432467,1.533637007989578,-0.463465505580806,5.188089817678605e-05,-2.538978231086932e-07,5.235687964752406,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.02322517167820681,11.64440708413101,9.249011558258466,0.2098629912987132,1.672865529998633,-0.5326115549314784,0.0001041220679877363,-2.619715601182728e-06,5.565870039777907,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.02598742515601504,13.02931843853608,9.554038138786613,0.2601683951344023,1.803333139619063,-0.5957551401429171,0.000153685208873484,-5.570082230116821e-06,5.808769836770038,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.02890472437944613,14.49196509684804,9.71118797119084,0.314859106619054,1.923739472815699,-0.6519270182323786,0.0001989922440592643,-9.153764887953756e-06,5.974893275312795,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.03197660496554977,16.03211423133192,9.74780237850065,0.372959507286502,2.033196998217641,-0.7009099669288024,0.000239151113307807,-1.34024046528523e-05,6.076979442002397,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.03520257792472925,17.64952067721551,9.691153799645418,0.4333968302884811,2.131270492552289,-0.7430030168976708,0.0002748437628674807,-1.826326662601553e-05,6.127910561243095,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.03858212973858088,19.34392697171572,9.566008848786646,0.4950750332522061,2.217952638475393,-0.7788054577882941,0.0003072603566094893,-2.34407054738712e-05,6.139518260257123,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.0421147224416365,21.11506339502187,9.393544631092569,0.5569401021616254,2.29359356966046,-0.8090513974238716,0.0003360675556169314,-2.841423757631965e-05,6.122039151457328,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.04579979370699805,22.96264801323024,9.19110259370096,0.6180307043089738,2.358807799855362,-0.8344988269539366,0.0003588420303787686,-3.274363527716861e-05,6.083970548932648,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.04963675693585101,24.8863867232235,8.97240021740677,0.6775120912463432,2.414379009555651,-0.8558640552471476,0.000372236235181195,-3.617088429220613e-05,6.032145659104382,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.05362500135083959,26.8859732994862,8.747957233708977,0.7346940608060586,2.461172713979432,-0.8737893468645178,0.0003738441691231357,-3.866118622257046e-05,5.971912004247233,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.05776389209329269,28.96108944285097,8.525595572420405,0.7890353354820946,2.500066437055434,-0.8888322926242582,0.0003641392797594584,-4.04943398501929e-05,5.907348672478967,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.06205277032428169,31.11140483116587,8.310931445060993,0.8401375021065756,2.531902840863149,-0.9014675242384969,0.0003463092018578077,-4.20659559991267e-05,5.841485894015358,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.06649095332949628,33.33657717187602,8.107819099030845,0.8877322657688065,2.557458630146692,-0.9120953686939076,0.0003254177390574493,-4.363793058495204e-05,5.776504997473172,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.07107773462792077,35.63625225651064,7.91872930572337,0.9316658387067056,2.57743162846311,-0.921052462658191,0.0003029045751769885,-4.539455037465237e-05,5.713913386446593,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.07581238408429336,38.01006401706675,7.745059463564893,0.9718823945121792,2.592440697790431,-0.9286203809925326,0.0002752849657686854,-4.741969733313186e-05,5.654691277933752,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.08069414802533059,40.45763458428067,7.587391750684482,1.008407089618481,2.603029511134473,-0.9350335397670202,0.0002406900785335895,-4.943385938172509e-05,5.599414175718717,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.08572224935969941,42.9785743477784,7.445710930227802,1.041329773809783,2.609678889498634,-0.940487199065684,0.000202095491309733,-5.052025714722428e-05,5.548359796768109,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.09089588770171653,45.5724820180948,7.319573453064335,1.070790341153624,2.612815904949729,-0.9451443161949744,0.0001638472046577849,-5.007723988994673e-05,5.501589849583844,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.09621423949875518,48.23894469055153,7.208238353374707,1.096966034331887,2.612817441701378,-0.9491411658716368,0.0001303254925828327,-4.873029324408484e-05,5.459010914703986,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.1016764581623409,50.97753791098458,7.110769206560592,1.120060068187564,2.610019529740096,-0.95259067110341,0.0001059589652642053,-4.720143298052142e-05,5.420424402244127,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
