y/delta,y^+,u'p',v'p',w'p',nx,ny,nz,Lx,Lz,n,nu,delta,U_mean,u_tau,Re_tau
0.6750653749553628,148.1626227146337,0.2287845767170735,-0.08001998933533858,-0.0002751252505853749,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.6911612006569279,151.6953172345669,0.2147026637704354,-0.07562959219332677,-0.0003274862724282775,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.7073460853365527,155.2475583232551,0.2009761543237345,-0.07127200720409231,-0.0003603351876568593,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.723615361804452,158.8183216309019,0.1875960842513022,-0.06694712714773922,-0.0003794170641372656,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.7399643385350172,162.4065774665108,0.1745517274240956,-0.06265476234401292,-0.0003944750044178185,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.756388301019699,166.0112910948139,0.1618288733365749,-0.05839572129480738,-0.0004055765691237629,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.772882513126516,169.6314230346562,0.1494086720525694,-0.0541708007659716,-0.0004067524830644408,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.7894422184658009,173.2659293587469,0.137265524813166,-0.04997944551679069,-0.0003943217240447644,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.8060626417617862,176.9137619946948,0.1253770719118026,-0.04582099896870733,-0.0003700624023684784,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.822738990229638,180.5738690272374,0.1137240972781496,-0.04169702983934248,-0.0003451485731010629,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.8394664549575374,184.2451950015787,0.1022829187325215,-0.03760954035585064,-0.0003332820309206413,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.8562402122934127,187.9266812277482,0.09102468782593826,-0.03355868786829547,-0.0003314848402627982,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.8730554252359233,191.617266085892,0.07992773446972039,-0.02954231685674403,-0.0003240573192926305,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.8899072448292911,195.3158853324092,0.06897549934211343,-0.02555655354873767,-0.0003002629807094423,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.9067908115615808,199.0214724068447,0.05814720511493714,-0.02159619259866385,-0.0002565718934889312,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.9237012567660244,202.7329587394509,0.04742428798618414,-0.01765438581304606,-0.0001953126953781276,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.9406337040249836,206.449274059327,0.03679031283275314,-0.01372447701147643,-0.0001276495785658332,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.9575832705761492,210.1693467030513,0.0262268760111935,-0.009801152980656903,-7.076517250439727e-05,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.9745450687205706,213.8921039237129,0.01571474262704195,-0.005880553770475705,-3.297210674812136e-05,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.9915142072321064,217.6164722002569,0.005234716984740378,-0.001960277920655889,-1.508094640369534e-05,6144,192,768,100pi,5pi,7,2.50000e-04,1.000,(+/-) 1.000,5.48697e-02,219.479
0.0,0.0,1.467080355915975e-20,0.0,2.049042156686702e-22,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
1.137017775942883e-05,0.005700667374353908,0.0008742457944929454,-4.394909355648584e-07,-1.847054996194493e-06,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
5.684907886405188e-05,0.02850242942539999,0.004370017163979586,-1.091736271155792e-05,-9.234616715396972e-06,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.0001591698193881275,0.07980299126064701,0.01222398713972463,-8.437579049573375e-05,-2.585358921510565e-05,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.0003410564671805227,0.1709955214777642,0.0261206580259413,-0.0003777314502910638,-5.538794159189408e-05,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.0006252204245906778,0.3134668385714681,0.0475770444666704,-0.001220452790698468,-0.0001014947578671898,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.001034356813211845,0.5185955983518106,0.07768497872328793,-0.003157721202394322,-0.0001677486045144199,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.001591140861214257,0.7977504826609803,0.116650827965905,-0.00692770532758352,-0.0002575266825261476,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.002306854116087109,1.156587722304212,0.1625006904532043,-0.01323440018399449,-0.0003719890041827361,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.00318138264881318,1.595050196676604,0.2111201578177471,-0.02246134213012036,-0.00050988876928497,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.004214587249764312,2.113068110230344,0.2575626913401678,-0.03461145433061962,-0.0006691996668216033,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.005406303450860905,2.71055900358482,0.2969505289472485,-0.04932605691345923,-0.0008469169083431385,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.00675634155175231,3.387427766652685,0.3256032316491181,-0.06599266100818868,-0.001038929321469497,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.008264486650013891,4.143566653779763,0.3420593367756039,-0.08387618152498261,-0.001240024080915415,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.00993049867535567,4.978855300896238,0.3476102520723796,-0.1022138807959912,-0.001444054985588421,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.0117541124278373,5.89316074467651,0.3460709591840595,-0.1202524670534245,-0.001644240278284696,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.01373503762008343,6.886337443704699,0.3427965082626259,-0.1372505009294926,-0.001833598804078678,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.01587295892349216,7.958227301642201,0.3432837751207778,-0.1524906332214127,-0.002005703008164286,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.01816753601842991,9.108659692393887,0.3518668054466703,-0.1653319933392837,-0.002155805735288837,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.02061840364840439,10.33745148726882,0.3709232421401227,-0.1752975056396434,-0.0022817457727489,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.02322517167820681,11.64440708413101,0.4007389911130999,-0.1821615296607107,-0.002383755718060099,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.02598742515601504,13.02931843853608,0.439904153789505,-0.1859984615240393,-0.002463141924068461,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.02890472437944613,14.49196509684804,0.4859707770789634,-0.1871710221834056,-0.00252071472673396,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.03197660496554977,16.03211423133192,0.5361123282708068,-0.1862624381041838,-0.002555935463365112,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.03520257792472925,17.64952067721551,0.5876227695447777,-0.1839750565199539,-0.002566924509448064,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.03858212973858088,19.34392697171572,0.6382082874984061,-0.1810234150323795,-0.002552013008724354,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.0421147224416365,21.11506339502187,0.6861027022963997,-0.1780449446367972,-0.002512972069984589,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.04579979370699805,22.96264801323024,0.7300619537513701,-0.17554187362673,-0.002456492979451967,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.04963675693585101,24.8863867232235,0.7692879883272228,-0.1738569428512865,-0.002391788471700398,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.05362500135083959,26.8859732994862,0.8033273542893656,-0.1731768895869228,-0.002326980827373816,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.05776389209329269,28.96108944285097,0.8319821691518443,-0.173554708842714,-0.002265471900036755,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.06205277032428169,31.11140483116587,0.8552428044173207,-0.174941626286692,-0.002204596089427261,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.06649095332949628,33.33657717187602,0.8732409023858885,-0.177220711863584,-0.002141037014599272,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.07107773462792077,35.63625225651064,0.8862204492155484,-0.1802360864887718,-0.002070025019565489,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.07581238408429336,38.01006401706675,0.8945116195205688,-0.1838151204638953,-0.001985883687150828,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.08069414802533059,40.45763458428067,0.8985022063039528,-0.1877842043419026,-0.0018873141185231,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.08572224935969941,42.9785743477784,0.898619229285437,-0.1919797604879185,-0.001779021106592086,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.09089588770171653,45.5724820180948,0.8953191516684568,-0.1962548299703617,-0.0016676040299848,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.09621423949875518,48.23894469055153,0.8890724255799226,-0.2004820417034522,-0.001555458585902738,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.1016764581623409,50.97753791098458,0.8803389575165493,-0.2045547480772768,-0.00144069715821047,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.1072816742029136,53.78782574330978,0.8695559444945237,-0.2083884456481065,-0.001323484310164753,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.1130289953682343,56.66936083891619,0.8571353578715566,-0.2119177108515532,-0.00120878702751202,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.1189175067854171,59.62168450787622,0.8434657767690441,-0.2150936639782677,-0.001103390834276956,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.1249462711065602,62.64432679196094,0.8288955811262403,-0.2178838574578077,-0.001011162873422999,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.1311143286579557,65.7368065394494,0.813719831213643,-0.220269153622442,-0.0009338691806632276,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.1374206975928525,68.89863148171935,0.7981887838920505,-0.2222413122692215,-0.0008712307673298552,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.1438643740477492,72.12929831160781,0.7825179990118778,-0.2238017388536921,-0.0008173732964921108,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.1504443323021919,75.42829276352889,0.7668939782812174,-0.2249579763498796,-0.0007634938438677808,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.1571595249420504,78.7950896953357,0.7514681621947992,-0.2257229606061176,-0.0007042156344480671,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.1640088830262488,82.22915317191396,0.7363546966412667,-0.2261152263858825,-0.0006375233483347477,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.1709913162569218,85.72993655049336,0.7216387448637483,-0.2261572444729474,-0.0005578178989967548,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.1781057131529707,89.2968825676635,0.7073772502406798,-0.2258734585690151,-0.0004633134266440666,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.1853509412269928,92.92942342808055,0.6936033291648578,-0.2252884770019948,-0.000364691492278268,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.1927258471655524,96.62698089485032,0.6803285608183444,-0.2244265410802219,-0.0002620222119096188,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.2002292570127688,100.3889663815734,0.667552789946666,-0.2233110185929803,-0.000151041920690291,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.2078599763571893,104.2147810460377,0.6552759923680707,-0.2219650758259717,-3.352615223626603e-05,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.2156167905219186,108.103815885544,0.6434903369822746,-0.2204111447861735,8.566031192806526e-05,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.2234984647579742,112.0554518338482,0.6321722161886996,-0.2186696503374885,0.0001960755229086778,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.2315037444408364,116.0690598597058,0.6212958538009237,-0.2167594027690216,0.0002872791531337028,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.2396313552701632,120.1440010670028,0.6108264235016696,-0.2146976928363248,0.0003610645667927859,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.2478800034726363,124.279626796457,0.6007215367748691,-0.212499200771405,0.0004191409549911416,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.2562483760079066,128.4752787288724,0.5909438502133976,-0.2101788672129315,0.0004577653669696428,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.2647351407776085,132.7302889899333,0.581457560077135,-0.2077511637054411,0.0004817721768964258,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.2733389468374053,137.043980256517,0.5722298321967026,-0.2052297254641431,0.0005012169456581478,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.2820584246120368,141.4156658645125,0.563225334091474,-0.2026256795628137,0.0005228704556404807,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.2908921861133312,145.8446499181252,0.5544017423345893,-0.1999476346956992,0.0005505251376975284,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.2998388251611489,150.3302274006515,0.5457152666594419,-0.1972026888643658,0.000577648971911015,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.3088969176072212,154.8716842867046,0.5371294528476892,-0.1943983095197452,0.0005961142570288322,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.3180650215618501,159.4682976558753,0.5286102737241003,-0.1915416375845009,0.0006113670863846983,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.3273416776234325,164.1193358078085,0.5201196967122169,-0.1886376400964613,0.000637442734274436,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.3367254091107701,168.8240583786762,0.5116190592277253,-0.1856905334699839,0.0006851436655820735,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.346214722298132,173.5817164590313,0.5030830997220238,-0.1827051633245701,0.0007509790371519645,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.3558081066530298,178.3915527130205,0.4945022662419853,-0.1796870298641414,0.0008180451130226705,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.3655040350766673,183.252801498939,0.4858596647533374,-0.1766400360048766,0.0008760211640189093,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.3753009641470285,188.1646889911072,0.4771386011997411,-0.1735649860825719,0.0009212811316008504,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.3851973343645632,193.1264333030503,0.4683254249677984,-0.1704625475656685,0.0009554994462782566,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.3951915704004314,198.1372446119606,0.4594081700019734,-0.1673350843672993,0.000981701529398959,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.4052820813472692,203.1963252844239,0.4503799286412542,-0.1641856217592961,0.0009964364905636913,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.4154672609724325,208.3028700033887,0.4412375498547547,-0.1610167095906864,0.001002835871322967,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.4257454879736813,213.4560658963583,0.4319826705154436,-0.1578299220280894,0.001008839438079629,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.4361151262372628,218.6550926647859,0.4226172453357496,-0.1546273683212851,0.001014823763956727,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.446574525098352,223.8991227146522,0.4131445666776455,-0.1514122092099703,0.001017298197935434,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.4571220196038087,229.1873212882033,0.4035663501810322,-0.1481846035412945,0.001018083467451073,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.4677559307772086,234.5188465968299,0.3938834734285454,-0.1449425700541458,0.001019647940173565,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.478474565886107,239.8928499550651,0.3841113185497937,-0.1416857828285511,0.001021668601150821,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.489276218711493,245.3084759156805,0.3742697501042366,-0.1384163582246045,0.001027734103680343,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.5001591698193881,250.7648624058583,0.3643599597532955,-0.135136595513615,0.001032158503732204,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.5111216868345516,256.2611408644179,0.3543802831475104,-0.1318465730373287,0.001031827245674383,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.5221620247162432,261.796436380076,0.3443448838023533,-0.1285459017984436,0.001027369671397213,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.5332784260360035,267.3698678307173,0.3342765296183273,-0.1252358744917565,0.001011123147591133,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.5444691212574058,272.9805480236531,0.3241918310271801,-0.1219179997200898,0.0009834187877615765,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.5557323290177352,278.6275838368473,0.3141036168786415,-0.1185928823037779,0.0009462880755972584,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.5670662564115505,284.310076361086,0.3040240557501605,-0.1152619737775246,0.000895572910015688,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.5784690992760831,290.0271210430673,0.2939594592408004,-0.1119251128864949,0.000829472114776923,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.5899390424784285,295.7778078293913,0.2839146369940527,-0.1085822302381444,0.0007561775722206302,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.6014742602044831,301.561221311424,0.2739047871666055,-0.1052350566488551,0.0006852052979350385,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.6130729162495825,307.3764408710144,0.2639522938698252,-0.1018875646403072,0.0006125354154170117,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.6247331643107925,313.2225408270412,0.2540687626237818,-0.09854206719858008,0.0005362086542634171,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.6364531482808089,319.0985905827646,0.2442552766485329,-0.0951978012819384,0.0004627093315329515,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.6482310025434163,325.003654773961,0.2345153318837876,-0.09185327283527256,0.0003960962377691835,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.6600648522704625,330.936793417817,0.2248505976700687,-0.0885074188437652,0.0003351317823332157,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.671952813720298,336.8970620625579,0.2152669444120603,-0.08516075277380249,0.0002779273663316475,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.6838929945376344,342.8835119377879,0.2057825661167612,-0.08181554552483278,0.0002255354617449571,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.6958834940547742,348.8951901055177,0.196411689167596,-0.0784736604971751,0.0001733443717569853,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.7079224035941648,354.9311396118559,0.1871565449446912,-0.07513545419271409,0.0001193333778346233,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.7200078067722251,360.9903996393388,0.1780184714699749,-0.07180280568961392,6.53847622574608e-05,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.7321377798044009,367.0720056598756,0.168997613108221,-0.06847833368965393,1.436870329078713e-05,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.744310391811398,373.1749895882855,0.160095175646309,-0.06516316242168559,-3.220971125764616e-05,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.7565237051265441,379.2983799363985,0.1513097377754909,-0.06185891858530832,-7.590940181849992e-05,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.7687757756042312,385.4412019677001,0.1426362231390964,-0.05856807697342609,-0.00010830830217822,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.7810646529293896,391.6024778524922,0.1340840454268101,-0.05529162753950574,-0.000118670837572133,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.7933883809279444,397.7812268235463,0.1256586782660344,-0.05203024055373282,-0.0001060489091890742,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.8057449978782034,403.9764653322245,0.1173522180337392,-0.04878494575896981,-7.218656469763818e-05,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.8181325368231294,410.1872072050433,0.109155676812079,-0.0455561652067251,-2.307330531192856e-05,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.8305490258834453,416.4124638006553,0.1010620406088724,-0.04234168451702591,2.891186881036481e-05,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.8429924885715221,422.651244167223,0.09306826376372876,-0.03913842816599378,7.746255330572705e-05,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.8554609441060022,428.9025552001618,0.08517697730092898,-0.03594632305666254,0.0001217808978307094,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.867952407727104,435.1654018002242,0.07738941014300157,-0.03276634837005487,0.0001616651555757672,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.8804648910125618,441.4387870319025,0.06970096992904566,-0.02959805064930536,0.0001946032252995883,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.8929964021941471,447.7217122821233,0.06211162417941361,-0.02644031168673364,0.0002234398601240205,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.9055449464747236,454.0131774192095,0.05461517492357441,-0.02329247914504775,0.0002524669100834217,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
0.9181085263457844,460.3121809520833,0.04719112948175051,-0.0201554123227217,0.0002765580585699615,15360,256,1536,100pi,5pi,7,1.00000e-04,1.000,(+/-) 1.000,5.01370e-02,501.370
