nodenumber,    x-coordinate,    y-coordinate,    z-coordinate,  total-pressure,      x-velocity,uu-reynolds-stress,vv-reynolds-stress,ww-reynolds-stress,uv-reynolds-stress,          y-plus,  dx-velocity-dy
       115, 0.000000000E+00,-7.148903012E-01, 0.000000000E+00, 3.215151429E-01, 8.030060530E-01, 5.923336837E-03, 1.652849023E-03, 3.453127341E-03,-1.526329434E-03, 0.000000000E+00, 5.405380726E-01
       116, 0.000000000E+00,-7.122376561E-01, 0.000000000E+00, 3.226667047E-01, 8.044332266E-01, 5.899092183E-03, 1.648374368E-03, 3.439225955E-03,-1.520747552E-03, 0.000000000E+00, 5.355194211E-01
       117, 0.000000000E+00,-7.095850110E-01, 0.000000000E+00, 3.238096237E-01, 8.058471680E-01, 5.874903873E-03, 1.643888885E-03, 3.425367875E-03,-1.515163807E-03, 0.000000000E+00, 5.305515528E-01
       118, 0.000000000E+00,-7.069323659E-01, 0.000000000E+00, 3.249439597E-01, 8.072480559E-01, 5.850771442E-03, 1.639392460E-03, 3.411553102E-03,-1.509578200E-03, 0.000000000E+00, 5.256537199E-01
       119, 0.000000000E+00,-7.042797208E-01, 0.000000000E+00, 3.260698915E-01, 8.086360693E-01, 5.826695822E-03, 1.634885324E-03, 3.397780936E-03,-1.503990497E-03, 0.000000000E+00, 5.208437443E-01
       120, 0.000000000E+00,-7.016270757E-01, 0.000000000E+00, 3.271874785E-01, 8.100113869E-01, 5.802676082E-03, 1.630367828E-03, 3.384050913E-03,-1.498400932E-03, 0.000000000E+00, 5.161021352E-01
       121, 0.000000000E+00,-6.989743710E-01, 0.000000000E+00, 3.282968402E-01, 8.113741875E-01, 5.778710358E-03, 1.625840203E-03, 3.370362567E-03,-1.492809504E-03, 0.000000000E+00, 5.114501715E-01
       122, 0.000000000E+00,-6.963217258E-01, 0.000000000E+00, 3.293981552E-01, 8.127248287E-01, 5.754799582E-03, 1.621302916E-03, 3.356716130E-03,-1.487216447E-03, 0.000000000E+00, 5.068528652E-01
       123, 0.000000000E+00,-6.936690807E-01, 0.000000000E+00, 3.304914236E-01, 8.140633702E-01, 5.730941892E-03, 1.616755966E-03, 3.343110438E-03,-1.481621293E-03, 0.000000000E+00, 5.023412704E-01
       124, 0.000000000E+00,-6.910164356E-01, 0.000000000E+00, 3.315768838E-01, 8.153901100E-01, 5.707140081E-03, 1.612199936E-03, 3.329546191E-03,-1.476024743E-03, 0.000000000E+00, 4.979351163E-01
       125, 0.000000000E+00,-6.883637905E-01, 0.000000000E+00, 3.326546252E-01, 8.167051673E-01, 5.683393218E-03, 1.607634826E-03, 3.316024086E-03,-1.470426796E-03, 0.000000000E+00, 4.935815632E-01
       126, 0.000000000E+00,-6.857111454E-01, 0.000000000E+00, 3.337246776E-01, 8.180087805E-01, 5.659700371E-03, 1.603060868E-03, 3.302543424E-03,-1.464827452E-03, 0.000000000E+00, 4.892806411E-01
       127, 0.000000000E+00,-6.830585003E-01, 0.000000000E+00, 3.347871900E-01, 8.193010092E-01, 5.636064801E-03, 1.598478877E-03, 3.289104439E-03,-1.459226944E-03, 0.000000000E+00, 4.850482345E-01
       128, 0.000000000E+00,-6.804057956E-01, 0.000000000E+00, 3.358422518E-01, 8.205821514E-01, 5.612483714E-03, 1.593888621E-03, 3.275706433E-03,-1.453625155E-03, 0.000000000E+00, 4.808878601E-01
       129, 0.000000000E+00,-6.777531505E-01, 0.000000000E+00, 3.368899226E-01, 8.218523860E-01, 5.588956643E-03, 1.589290099E-03, 3.262349404E-03,-1.448021736E-03, 0.000000000E+00, 4.767819047E-01
       130, 0.000000000E+00,-6.751005054E-01, 0.000000000E+00, 3.379303813E-01, 8.231117725E-01, 5.565482657E-03, 1.584683312E-03, 3.249032190E-03,-1.442416804E-03, 0.000000000E+00, 4.727618694E-01
       131, 0.000000000E+00,-6.724478602E-01, 0.000000000E+00, 3.389636874E-01, 8.243606091E-01, 5.542061292E-03, 1.580068958E-03, 3.235755023E-03,-1.436810242E-03, 0.000000000E+00, 4.687945545E-01
       132, 0.000000000E+00,-6.697952151E-01, 0.000000000E+00, 3.399899006E-01, 8.255988955E-01, 5.518694408E-03, 1.575446920E-03, 3.222518135E-03,-1.431202167E-03, 0.000000000E+00, 4.648447633E-01
       133, 0.000000000E+00,-6.671425700E-01, 0.000000000E+00, 3.410090208E-01, 8.268268108E-01, 5.495380610E-03, 1.570818014E-03, 3.209321760E-03,-1.425592927E-03, 0.000000000E+00, 4.609459043E-01
       134, 0.000000000E+00,-6.644898653E-01, 0.000000000E+00, 3.420212269E-01, 8.280445337E-01, 5.472121295E-03, 1.566182356E-03, 3.196166363E-03,-1.419982407E-03, 0.000000000E+00, 4.571366012E-01
       135, 0.000000000E+00,-6.618372202E-01, 0.000000000E+00, 3.430264890E-01, 8.292520046E-01, 5.448915064E-03, 1.561539946E-03, 3.183050780E-03,-1.414370490E-03, 0.000000000E+00, 4.533465505E-01
       136, 0.000000000E+00,-6.591845751E-01, 0.000000000E+00, 3.440249562E-01, 8.304495811E-01, 5.425762385E-03, 1.556890784E-03, 3.169975244E-03,-1.408757176E-03, 0.000000000E+00, 4.495723248E-01
       137, 0.000000000E+00,-6.565319300E-01, 0.000000000E+00, 3.450165391E-01, 8.316372633E-01, 5.402662791E-03, 1.552235568E-03, 3.156939754E-03,-1.403142465E-03, 0.000000000E+00, 4.458682835E-01
       138, 0.000000000E+00,-6.538792849E-01, 0.000000000E+00, 3.460015059E-01, 8.328151703E-01, 5.379617214E-03, 1.547574298E-03, 3.143944778E-03,-1.397526707E-03, 0.000000000E+00, 4.421994090E-01
       139, 0.000000000E+00,-6.512266397E-01, 0.000000000E+00, 3.469797373E-01, 8.339833021E-01, 5.356625654E-03, 1.542907441E-03, 3.130989615E-03,-1.391909667E-03, 0.000000000E+00, 4.385831356E-01
       140, 0.000000000E+00,-6.485739946E-01, 0.000000000E+00, 3.479514122E-01, 8.351420164E-01, 5.333687179E-03, 1.538234763E-03, 3.118074499E-03,-1.386291464E-03, 0.000000000E+00, 4.350354970E-01
       141, 0.000000000E+00,-6.459212899E-01, 0.000000000E+00, 3.489166200E-01, 8.362914324E-01, 5.310800858E-03, 1.533556264E-03, 3.105198732E-03,-1.380672213E-03, 0.000000000E+00, 4.315070510E-01
       142, 0.000000000E+00,-6.432686448E-01, 0.000000000E+00, 3.498753309E-01, 8.374314308E-01, 5.287969485E-03, 1.528872643E-03, 3.092362545E-03,-1.375051914E-03, 0.000000000E+00, 4.280328751E-01
       143, 0.000000000E+00,-6.406159997E-01, 0.000000000E+00, 3.508276939E-01, 8.385622501E-01, 5.265190732E-03, 1.524184132E-03, 3.079566173E-03,-1.369430684E-03, 0.000000000E+00, 4.246272743E-01
       144, 0.000000000E+00,-6.379633546E-01, 0.000000000E+00, 3.517737985E-01, 8.396841288E-01, 5.242465064E-03, 1.519490965E-03, 3.066808917E-03,-1.363808522E-03, 0.000000000E+00, 4.212391973E-01
       145, 0.000000000E+00,-6.353107095E-01, 0.000000000E+00, 3.527136445E-01, 8.407971859E-01, 5.219792947E-03, 1.514793374E-03, 3.054091241E-03,-1.358185662E-03, 0.000000000E+00, 4.178863168E-01
       146, 0.000000000E+00,-6.326580644E-01, 0.000000000E+00, 3.536473513E-01, 8.419013023E-01, 5.197174847E-03, 1.510091359E-03, 3.041412216E-03,-1.352561638E-03, 0.000000000E+00, 4.146020412E-01
       147, 0.000000000E+00,-6.300053596E-01, 0.000000000E+00, 3.545749784E-01, 8.429968357E-01, 5.174610764E-03, 1.505385386E-03, 3.028773237E-03,-1.346937148E-03, 0.000000000E+00, 4.113720357E-01
       148, 0.000000000E+00,-6.273527145E-01, 0.000000000E+00, 3.554965258E-01, 8.440837860E-01, 5.152099766E-03, 1.500675804E-03, 3.016173374E-03,-1.341311727E-03, 0.000000000E+00, 4.081435502E-01
       149, 0.000000000E+00,-6.247000694E-01, 0.000000000E+00, 3.564121127E-01, 8.451621532E-01, 5.129640922E-03, 1.495962031E-03, 3.003612161E-03,-1.335685141E-03, 0.000000000E+00, 4.049661458E-01
       150, 0.000000000E+00,-6.220474243E-01, 0.000000000E+00, 3.573217988E-01, 8.462322950E-01, 5.107235163E-03, 1.491244533E-03, 2.991089365E-03,-1.330057392E-03, 0.000000000E+00, 4.018238783E-01
       151, 0.000000000E+00,-6.193947792E-01, 0.000000000E+00, 3.582256436E-01, 8.472940922E-01, 5.084881093E-03, 1.486523543E-03, 2.978605218E-03,-1.324428478E-03, 0.000000000E+00, 3.987167180E-01
       152, 0.000000000E+00,-6.167421341E-01, 0.000000000E+00, 3.591236472E-01, 8.483476639E-01, 5.062580109E-03, 1.481799176E-03, 2.966159955E-03,-1.318798866E-03, 0.000000000E+00, 3.956622481E-01
       153, 0.000000000E+00,-6.140894890E-01, 0.000000000E+00, 3.600158095E-01, 8.493931293E-01, 5.040331278E-03, 1.477071783E-03, 2.953752875E-03,-1.313167857E-03, 0.000000000E+00, 3.925887346E-01
       154, 0.000000000E+00,-6.114367843E-01, 0.000000000E+00, 3.609022498E-01, 8.504305482E-01, 5.018135533E-03, 1.472341362E-03, 2.941384912E-03,-1.307535917E-03, 0.000000000E+00, 3.895693421E-01
       155, 1.734723476E-18,-6.087841392E-01, 0.000000000E+00, 3.617829680E-01, 8.514600396E-01, 4.995993339E-03, 1.467608730E-03, 2.929056063E-03,-1.301903278E-03, 0.000000000E+00, 3.866041303E-01
       156, 0.000000000E+00,-6.061314940E-01, 0.000000000E+00, 3.626580238E-01, 8.524815440E-01, 4.973904695E-03, 1.462873770E-03, 2.916766331E-03,-1.296269358E-03, 0.000000000E+00, 3.836373687E-01
       157, 0.000000000E+00,-6.034788489E-01, 0.000000000E+00, 3.635275364E-01, 8.534953594E-01, 4.951869138E-03, 1.458136598E-03, 2.904515248E-03,-1.290634740E-03, 0.000000000E+00, 3.807057440E-01
       158, 1.734723476E-18,-6.008262038E-01, 0.000000000E+00, 3.643914461E-01, 8.545013666E-01, 4.929886200E-03, 1.453397330E-03, 2.892302815E-03,-1.284999191E-03, 0.000000000E+00, 3.778092265E-01
       159, 0.000000000E+00,-5.981735587E-01, 0.000000000E+00, 3.652498722E-01, 8.554998636E-01, 4.907957278E-03, 1.448656199E-03, 2.880129730E-03,-1.279362594E-03, 0.000000000E+00, 3.749639988E-01
       160, 0.000000000E+00,-5.955208540E-01, 0.000000000E+00, 3.661027551E-01, 8.564907312E-01, 4.886080977E-03, 1.443913439E-03, 2.867995296E-03,-1.273725182E-03, 0.000000000E+00, 3.721377254E-01
       161, 0.000000000E+00,-5.928682089E-01, 0.000000000E+00, 3.669503331E-01, 8.574742079E-01, 4.864260554E-03, 1.439169748E-03, 2.855900442E-03,-1.268087421E-03, 0.000000000E+00, 3.693479598E-01
       162, 0.000000000E+00,-5.902155638E-01, 0.000000000E+00, 3.677924871E-01, 8.584502935E-01, 4.842493683E-03, 1.434424776E-03, 2.843844239E-03,-1.262448844E-03, 0.000000000E+00, 3.665743470E-01
       163, 0.000000000E+00,-5.875629187E-01, 0.000000000E+00, 3.686293364E-01, 8.594189882E-01, 4.820779897E-03, 1.429678639E-03, 2.831825987E-03,-1.256809104E-03, 0.000000000E+00, 3.638182580E-01
       164, 0.000000000E+00,-5.849102736E-01, 0.000000000E+00, 3.694608808E-01, 8.603805304E-01, 4.799120128E-03, 1.424931921E-03, 2.819846850E-03,-1.251168549E-03, 0.000000000E+00, 3.611148596E-01
       165, 0.000000000E+00,-5.822576284E-01, 0.000000000E+00, 3.702871501E-01, 8.613348007E-01, 4.777513910E-03, 1.420184388E-03, 2.807906130E-03,-1.245527063E-03, 0.000000000E+00, 3.584290147E-01
       166, 1.734723476E-18,-5.796049833E-01, 0.000000000E+00, 3.711082339E-01, 8.622820377E-01, 4.755963571E-03, 1.415436855E-03, 2.796004526E-03,-1.239884994E-03, 0.000000000E+00, 3.557418585E-01
       167, 0.000000000E+00,-5.769522786E-01, 0.000000000E+00, 3.719240427E-01, 8.632221222E-01, 4.734469578E-03, 1.410689205E-03, 2.784142271E-03,-1.234242227E-03, 0.000000000E+00, 3.530735373E-01
       168, 0.000000000E+00,-5.742996335E-01, 0.000000000E+00, 3.727347553E-01, 8.641552925E-01, 4.713030532E-03, 1.405941788E-03, 2.772319131E-03,-1.228598878E-03, 0.000000000E+00, 3.504592776E-01
       169, 0.000000000E+00,-5.716469884E-01, 0.000000000E+00, 3.735403419E-01, 8.650815487E-01, 4.691646434E-03, 1.401194604E-03, 2.760535106E-03,-1.222954830E-03, 0.000000000E+00, 3.478787541E-01
       170, 0.000000000E+00,-5.689943433E-01, 0.000000000E+00, 3.743408024E-01, 8.660008907E-01, 4.670318682E-03, 1.396448119E-03, 2.748790430E-03,-1.217310317E-03, 0.000000000E+00, 3.452982306E-01
       171, 0.000000000E+00,-5.663416982E-01, 0.000000000E+00, 3.751362264E-01, 8.669134378E-01, 4.649046808E-03, 1.391702332E-03, 2.737085335E-03,-1.211664989E-03, 0.000000000E+00, 3.427177072E-01
       172, 0.000000000E+00,-5.636890531E-01, 0.000000000E+00, 3.759266138E-01, 8.678191900E-01, 4.627828486E-03, 1.386957127E-03, 2.725418890E-03,-1.206018729E-03, 0.000000000E+00, 3.402060866E-01
       173, 0.000000000E+00,-5.610363483E-01, 0.000000000E+00, 3.767120242E-01, 8.687182665E-01, 4.606666043E-03, 1.382213086E-03, 2.713791095E-03,-1.200371771E-03, 0.000000000E+00, 3.376958072E-01
       174, 0.000000000E+00,-5.583837032E-01, 0.000000000E+00, 3.774924874E-01, 8.696107864E-01, 4.585560411E-03, 1.377471024E-03, 2.702203579E-03,-1.194724580E-03, 0.000000000E+00, 3.352043629E-01
       175, 0.000000000E+00,-5.557310581E-01, 0.000000000E+00, 3.782680035E-01, 8.704967499E-01, 4.564512521E-03, 1.372730825E-03, 2.690656111E-03,-1.189077040E-03, 0.000000000E+00, 3.327466846E-01
       176, 0.000000000E+00,-5.530784130E-01, 0.000000000E+00, 3.790386915E-01, 8.713761568E-01, 4.543521907E-03, 1.367992721E-03, 2.679148223E-03,-1.183429034E-03, 0.000000000E+00, 3.303065896E-01
       177, 0.000000000E+00,-5.504257679E-01, 0.000000000E+00, 3.798044622E-01, 8.722491264E-01, 4.522588104E-03, 1.363256946E-03, 2.667680383E-03,-1.177780796E-03, 0.000000000E+00, 3.279016018E-01
       178, 0.000000000E+00,-5.477731228E-01, 0.000000000E+00, 3.805654943E-01, 8.731157780E-01, 4.501711577E-03, 1.358523383E-03, 2.656252822E-03,-1.172131859E-03, 0.000000000E+00, 3.254790902E-01
       179, 0.000000000E+00,-5.451204777E-01, 0.000000000E+00, 3.813216984E-01, 8.739759922E-01, 4.480891861E-03, 1.353792381E-03, 2.644865075E-03,-1.166482223E-03, 0.000000000E+00, 3.230904937E-01
       180, 0.000000000E+00,-5.424677730E-01, 0.000000000E+00, 3.820731044E-01, 8.748300076E-01, 4.460131284E-03, 1.349064289E-03, 2.633518307E-03,-1.160832355E-03, 0.000000000E+00, 3.207381964E-01
       181, 0.000000000E+00,-5.398151278E-01, 0.000000000E+00, 3.828198016E-01, 8.756776452E-01, 4.439429380E-03, 1.344339456E-03, 2.622212050E-03,-1.155182021E-03, 0.000000000E+00, 3.184046149E-01
       182, 0.000000000E+00,-5.371624827E-01, 0.000000000E+00, 3.835617900E-01, 8.765192032E-01, 4.418785684E-03, 1.339617651E-03, 2.610946074E-03,-1.149531221E-03, 0.000000000E+00, 3.161049783E-01
       183, 0.000000000E+00,-5.345098376E-01, 0.000000000E+00, 3.842990994E-01, 8.773546219E-01, 4.398200661E-03, 1.334899454E-03, 2.599720377E-03,-1.143879839E-03, 0.000000000E+00, 3.137877584E-01
       184, 0.000000000E+00,-5.318571925E-01, 0.000000000E+00, 3.850317895E-01, 8.781839609E-01, 4.377675243E-03, 1.330184983E-03, 2.588535426E-03,-1.138228108E-03, 0.000000000E+00, 3.114880919E-01
       185, 0.000000000E+00,-5.292045474E-01, 0.000000000E+00, 3.857598901E-01, 8.790072799E-01, 4.357210360E-03, 1.325474470E-03, 2.577391919E-03,-1.132576028E-03, 0.000000000E+00, 3.092575371E-01
       186, 0.000000000E+00,-5.265518427E-01, 0.000000000E+00, 3.864833415E-01, 8.798246384E-01, 4.336806014E-03, 1.320768497E-03, 2.566289390E-03,-1.126923831E-03, 0.000000000E+00, 3.070105314E-01
       187, 0.000000000E+00,-5.238991976E-01, 0.000000000E+00, 3.872023225E-01, 8.806360960E-01, 4.316462204E-03, 1.316067297E-03, 2.555228304E-03,-1.121271402E-03, 0.000000000E+00, 3.047822714E-01
       188, 0.000000000E+00,-5.212465525E-01, 0.000000000E+00, 3.879168034E-01, 8.814417124E-01, 4.296177998E-03, 1.311370404E-03, 2.544208197E-03,-1.115618390E-03, 0.000000000E+00, 3.025879860E-01
       189, 0.000000000E+00,-5.185939074E-01, 0.000000000E+00, 3.886266649E-01, 8.822413087E-01, 4.275954328E-03, 1.306678168E-03, 2.533229068E-03,-1.109964796E-03, 0.000000000E+00, 3.003760874E-01
       190, 0.000000000E+00,-5.159412622E-01, 0.000000000E+00, 3.893320560E-01, 8.830351830E-01, 4.255793057E-03, 1.301991055E-03, 2.522291150E-03,-1.104310737E-03, 0.000000000E+00, 2.981817722E-01
       191, 0.000000000E+00,-5.132886171E-01, 0.000000000E+00, 3.900329471E-01, 8.838232756E-01, 4.235692322E-03, 1.297309063E-03, 2.511394676E-03,-1.098656328E-03, 0.000000000E+00, 2.960050106E-01
       192, 0.000000000E+00,-5.106359720E-01, 0.000000000E+00, 3.907293975E-01, 8.846056461E-01, 4.215652589E-03, 1.292632893E-03, 2.500539646E-03,-1.093001338E-03, 0.000000000E+00, 2.938446999E-01
       193, 0.000000000E+00,-5.079832673E-01, 0.000000000E+00, 3.914213777E-01, 8.853822351E-01, 4.195674323E-03, 1.287962310E-03, 2.489725826E-03,-1.087345881E-03, 0.000000000E+00, 2.916855216E-01
       194, 0.000000000E+00,-5.053306222E-01, 0.000000000E+00, 3.921088874E-01, 8.861531615E-01, 4.175758921E-03, 1.283297664E-03, 2.478953451E-03,-1.081689959E-03, 0.000000000E+00, 2.895273566E-01
       195, 0.000000000E+00,-5.026779771E-01, 0.000000000E+00, 3.927919567E-01, 8.869184256E-01, 4.155906849E-03, 1.278639305E-03, 2.468223218E-03,-1.076034037E-03, 0.000000000E+00, 2.874208093E-01
       196, 0.000000000E+00,-5.000253320E-01, 0.000000000E+00, 3.934705853E-01, 8.876780272E-01, 4.136118572E-03, 1.273987000E-03, 2.457534894E-03,-1.070377417E-03, 0.000000000E+00, 2.853142619E-01
       197, 0.000000000E+00,-4.973726869E-01, 0.000000000E+00, 3.941448629E-01, 8.884320259E-01, 4.116393626E-03, 1.269341446E-03, 2.446888713E-03,-1.064720214E-03, 0.000000000E+00, 2.832071781E-01
       198, 0.000000000E+00,-4.947200119E-01, 0.000000000E+00, 3.948148191E-01, 8.891805410E-01, 4.096732475E-03, 1.264702878E-03, 2.436284674E-03,-1.059062546E-03, 0.000000000E+00, 2.811533213E-01
       199, 0.000000000E+00,-4.920673668E-01, 0.000000000E+00, 3.954804242E-01, 8.899236321E-01, 4.077134188E-03, 1.260070829E-03, 2.425722545E-03,-1.053404296E-03, 0.000000000E+00, 2.790824175E-01
       200, 0.000000000E+00,-4.894147217E-01, 0.000000000E+00, 3.961417079E-01, 8.906612396E-01, 4.057599232E-03, 1.255445532E-03, 2.415202325E-03,-1.047745231E-03, 0.000000000E+00, 2.770280242E-01
       201, 0.000000000E+00,-4.867620468E-01, 0.000000000E+00, 3.967986703E-01, 8.913933635E-01, 4.038129002E-03, 1.250827685E-03, 2.404723782E-03,-1.042085467E-03, 0.000000000E+00, 2.750092447E-01
       202, 0.000000000E+00,-4.841094017E-01, 0.000000000E+00, 3.974514604E-01, 8.921201825E-01, 4.018723033E-03, 1.246217405E-03, 2.394287847E-03,-1.036425354E-03, 0.000000000E+00, 2.729734182E-01
       203, 0.000000000E+00,-4.814567566E-01, 0.000000000E+00, 3.981000185E-01, 8.928416967E-01, 3.999384120E-03, 1.241615159E-03, 2.383894520E-03,-1.030764543E-03, 0.000000000E+00, 2.709892392E-01
       204, 0.000000000E+00,-4.788040817E-01, 0.000000000E+00, 3.987442851E-01, 8.935579062E-01, 3.980112262E-03, 1.237021293E-03, 2.373544965E-03,-1.025103498E-03, 0.000000000E+00, 2.690231204E-01
       205, 0.000000000E+00,-4.761514366E-01, 0.000000000E+00, 3.993843794E-01, 8.942688704E-01, 3.960907459E-03, 1.232435810E-03, 2.363238484E-03,-1.019441988E-03, 0.000000000E+00, 2.670048773E-01
       206, 0.000000000E+00,-4.734987915E-01, 0.000000000E+00, 4.000202715E-01, 8.949744701E-01, 3.941769712E-03, 1.227858826E-03, 2.352975309E-03,-1.013779896E-03, 0.000000000E+00, 2.650207281E-01
       207, 0.000000000E+00,-4.708461165E-01, 0.000000000E+00, 4.006519616E-01, 8.956749439E-01, 3.922699019E-03, 1.223291038E-03, 2.342756139E-03,-1.008117455E-03, 0.000000000E+00, 2.630721331E-01
       208, 0.000000000E+00,-4.681934714E-01, 0.000000000E+00, 4.012794495E-01, 8.963701725E-01, 3.903695848E-03, 1.218732097E-03, 2.332580509E-03,-1.002454548E-03, 0.000000000E+00, 2.611065507E-01
       209, 0.000000000E+00,-4.655408263E-01, 0.000000000E+00, 4.019027948E-01, 8.970602155E-01, 3.884759964E-03, 1.214182470E-03, 2.322448650E-03,-9.967910592E-04, 0.000000000E+00, 2.591755390E-01
       210, 0.000000000E+00,-4.628881812E-01, 0.000000000E+00, 4.025219977E-01, 8.977451921E-01, 3.865893465E-03, 1.209642738E-03, 2.312361263E-03,-9.911274537E-04, 0.000000000E+00, 2.572616041E-01
       211, 0.000000000E+00,-4.602355063E-01, 0.000000000E+00, 4.031370878E-01, 8.984249830E-01, 3.847096581E-03, 1.205113251E-03, 2.302318113E-03,-9.854638483E-04, 0.000000000E+00, 2.553130388E-01
       212, 0.000000000E+00,-4.575828612E-01, 0.000000000E+00, 4.037480354E-01, 8.990998268E-01, 3.828369314E-03, 1.200594008E-03, 2.292319667E-03,-9.797997773E-04, 0.000000000E+00, 2.534000874E-01
       213, 0.000000000E+00,-4.549302161E-01, 0.000000000E+00, 4.043549299E-01, 8.997695446E-01, 3.809711896E-03, 1.196085243E-03, 2.282365924E-03,-9.741353570E-04, 0.000000000E+00, 2.515563667E-01
       214, 0.000000000E+00,-4.522775412E-01, 0.000000000E+00, 4.049578309E-01, 9.004343152E-01, 3.791126190E-03, 1.191587187E-03, 2.272456884E-03,-9.684705874E-04, 0.000000000E+00, 2.496780455E-01
       215, 0.000000000E+00,-4.496248960E-01, 0.000000000E+00, 4.055566192E-01, 9.010940790E-01, 3.772611730E-03, 1.187100075E-03, 2.262592781E-03,-9.628055268E-04, 0.000000000E+00, 2.477826178E-01
       216, 5.204170428E-18,-4.469722509E-01, 0.000000000E+00, 4.061513543E-01, 9.017488956E-01, 3.754169680E-03, 1.182624605E-03, 2.252774313E-03,-9.571403498E-04, 0.000000000E+00, 2.459389269E-01
       217, 0.000000000E+00,-4.443195760E-01, 0.000000000E+00, 4.067420959E-01, 9.023988247E-01, 3.735800274E-03, 1.178160543E-03, 2.243001014E-03,-9.514747653E-04, 0.000000000E+00, 2.440956980E-01
       218, 0.000000000E+00,-4.416669309E-01, 0.000000000E+00, 4.073288441E-01, 9.030438662E-01, 3.717503045E-03, 1.173707657E-03, 2.233273117E-03,-9.458088316E-04, 0.000000000E+00, 2.422353923E-01
       219, 1.734723476E-18,-4.390142858E-01, 0.000000000E+00, 4.079115391E-01, 9.036839604E-01, 3.699277528E-03, 1.169266412E-03, 2.223590156E-03,-9.401421994E-04, 0.000000000E+00, 2.403921485E-01
       220, 0.000000000E+00,-4.363616407E-01, 0.000000000E+00, 4.084902406E-01, 9.043192267E-01, 3.681126982E-03, 1.164837508E-03, 2.213953529E-03,-9.344754508E-04, 0.000000000E+00, 2.385660261E-01
       221, 0.000000000E+00,-4.337089658E-01, 0.000000000E+00, 4.090649486E-01, 9.049496651E-01, 3.663051408E-03, 1.160421292E-03, 2.204363467E-03,-9.288087022E-04, 0.000000000E+00, 2.367228121E-01
       222, 0.000000000E+00,-4.310563207E-01, 0.000000000E+00, 4.096356034E-01, 9.055751562E-01, 3.645050572E-03, 1.156017650E-03, 2.194819506E-03,-9.231414879E-04, 0.000000000E+00, 2.348975688E-01
       223, 1.734723476E-18,-4.284036756E-01, 0.000000000E+00, 4.102023542E-01, 9.061959386E-01, 3.627125174E-03, 1.151627046E-03, 2.185323276E-03,-9.174741572E-04, 0.000000000E+00, 2.331065685E-01
       224, 0.000000000E+00,-4.257510006E-01, 0.000000000E+00, 4.107650816E-01, 9.068118334E-01, 3.609275445E-03, 1.147249481E-03, 2.175873611E-03,-9.118063608E-04, 0.000000000E+00, 2.312984467E-01
       225, 0.000000000E+00,-4.230983555E-01, 0.000000000E+00, 4.113238454E-01, 9.074230790E-01, 3.591501387E-03, 1.142885536E-03, 2.166471444E-03,-9.061382152E-04, 0.000000000E+00, 2.295083255E-01
       226, 0.000000000E+00,-4.204457104E-01, 0.000000000E+00, 4.118787050E-01, 9.080294967E-01, 3.573802300E-03, 1.138535095E-03, 2.157115843E-03,-9.004695457E-04, 0.000000000E+00, 2.277524322E-01
       227, 0.000000000E+00,-4.177930355E-01, 0.000000000E+00, 4.124296606E-01, 9.086313248E-01, 3.556179814E-03, 1.134198159E-03, 2.147807274E-03,-8.948003524E-04, 0.000000000E+00, 2.259794474E-01
       228, 1.734723476E-18,-4.151403904E-01, 0.000000000E+00, 4.129766822E-01, 9.092284441E-01, 3.538634162E-03, 1.129875076E-03, 2.138545737E-03,-8.891307516E-04, 0.000000000E+00, 2.242068648E-01
       229, 0.000000000E+00,-4.124877453E-01, 0.000000000E+00, 4.135198593E-01, 9.098208547E-01, 3.521166742E-03, 1.125566196E-03, 2.129330998E-03,-8.834608598E-04, 0.000000000E+00, 2.224685252E-01
       230, 0.000000000E+00,-4.098350704E-01, 0.000000000E+00, 4.140591323E-01, 9.104086757E-01, 3.503778018E-03, 1.121271751E-03, 2.120164223E-03,-8.777903859E-04, 0.000000000E+00, 2.207306325E-01
       231, 0.000000000E+00,-4.071824253E-01, 0.000000000E+00, 4.145945311E-01, 9.109919071E-01, 3.486467525E-03, 1.116992091E-03, 2.111044945E-03,-8.721194463E-04, 0.000000000E+00, 2.190106809E-01
       232, 0.000000000E+00,-4.045297801E-01, 0.000000000E+00, 4.151261449E-01, 9.115705490E-01, 3.469236428E-03, 1.112727565E-03, 2.101973863E-03,-8.664481575E-04, 0.000000000E+00, 2.172903419E-01
       233, 0.000000000E+00,-4.018771350E-01, 0.000000000E+00, 4.156539440E-01, 9.121447206E-01, 3.452085890E-03, 1.108478522E-03, 2.092951676E-03,-8.607764030E-04, 0.000000000E+00, 2.155871540E-01
       234, 0.000000000E+00,-3.992244601E-01, 0.000000000E+00, 4.161779284E-01, 9.127143621E-01, 3.435016610E-03, 1.104245195E-03, 2.083978616E-03,-8.551044157E-04, 0.000000000E+00, 2.139019221E-01
       235, 0.000000000E+00,-3.965718150E-01, 0.000000000E+00, 4.166981280E-01, 9.132795334E-01, 3.418028820E-03, 1.100027934E-03, 2.075054683E-03,-8.494320791E-04, 0.000000000E+00, 2.121995091E-01
       236, 0.000000000E+00,-3.939191699E-01, 0.000000000E+00, 4.172145724E-01, 9.138402343E-01, 3.401124384E-03, 1.095827087E-03, 2.066181041E-03,-8.437596262E-04, 0.000000000E+00, 2.105139047E-01
