Wall time,Step,val,train_total,train_pde,train_data
1713265258.734690,60911,0.0006353955832310020,0.005096635781228540,0.00035554912756197200,0.004741086158901450
1713265267.988270,62459,0.0007261058199219410,0.007160877343267200,0.0007400047034025190,0.006420871242880820
1713265268.542840,62567,0.0033282178919762400,0.006161985918879510,0.0004341546446084980,0.005727831739932300
1713265287.955910,66419,0.00035418084007687900,0.003995588049292560,0.0007750098593533040,0.0032205781899392600
1713265294.1159700,67607,0.00043341898708604300,0.00547131709754467,0.0012405476300045800,0.0042307693511247600
1713265302.187810,69047,0.0002772456791717560,0.003146684728562830,0.0009076769347302620,0.002239007269963620
1713265308.438310,70127,0.00028094457229599400,0.00267900712788105,0.0006382979918271300,0.00204070913605392
1713265325.977350,73331,0.0006744995480403300,0.004605738911777740,0.0004235276719555260,0.004182211123406890
1713265337.6544,75491,0.0022851836401969200,0.04381924867630010,0.0004762070020660760,0.04334303364157680
1713265356.9066000,79199,0.003348611993715170,0.011795439757406700,0.0025973801966756600,0.00919805932790041
1713265368.388100,81467,0.00047239247942343400,0.0061684479005634800,0.0006024944013915960,0.005565954372286800
1713265377.556270,83087,0.009203098714351650,0.006882817018777130,0.0006211521103978160,0.006261664442718030
1713265393.187130,86039,0.0015107213985174900,0.011313406750559800,0.001551109366118910,0.009762298315763470
1713265401.548880,87731,0.00048799411160871400,0.00737939216196537,0.004552803467959170,0.0028265896253287800
1713265404.629770,88343,0.0002970281639136370,0.011750311590731100,0.008529441431164740,0.0032208715565502600
1713265404.98704,88415,0.0002462746051605790,0.002924299333244560,0.0015938696451485200,0.0013304296880960500
1713265410.453020,89495,0.0058863176964223400,0.009899633936584000,0.00048071524361148500,0.009418921545147900
1713265410.6244300,89531,0.006937173195183280,0.16940350830555000,0.0031238652300089600,0.1662796288728710
1713265412.7557500,89963,0.0012566287769004700,0.016072411090135600,0.0014043819392100000,0.014668028801679600
1713265413.6271000,90143,0.0008434109622612600,0.007923072203993800,0.0004803683841601010,0.00744270347058773
1713265419.445100,91187,0.0011070449836552100,0.010578280314803100,0.0018722715321928300,0.00870601087808609
1713265448.3251600,96695,0.00017366577230859500,0.0031821620650589500,0.0015958917792886500,0.001586270285770300
1713265458.749890,98675,0.0004794331034645440,0.006809267681092020,0.0014941648114472600,0.00531510217115283
1713265502.7407100,106847,0.00018577151058707400,0.0019774744287133200,0.000679941033013165,0.0012975336285308000
1713265520.879950,109403,0.0029368263203650700,0.023547697812318800,0.0006906448979862030,0.022857047617435500
1713265548.1981700,113831,0.00014184955216478600,0.0015219880733639000,0.00036906322930008200,0.0011529250768944600
1713265560.681350,116315,0.0032136677764356100,0.031809158623218500,0.0007750751683488490,0.03103407844901090
1713265563.72286,116891,0.0013688658364117100,0.010542224161326900,0.0010809521190822100,0.00946127250790596
1713265563.894000,116927,0.0027927998453378700,0.009907275438308720,0.0007664503064006570,0.009140824899077420
1713265575.461760,119015,0.013833663426339600,0.0767400711774826,0.006108637433499100,0.07063143700361250
1713265607.792900,125315,0.000481430470244959,0.0031101119238883300,0.0003104660427197810,0.002799645997583870
1713265634.521770,130283,0.0014118372928351200,0.0053868964314460800,9.19166923267767E-05,0.005294980481266980
1713265634.94508,130355,0.00015996603178791700,0.0011798057239502700,0.00030849131871946200,0.0008713145507499580
1713265644.3641400,132155,0.000158910290338099,0.0027260587085038400,0.0001601242256583650,0.0025659343227744100
1713265657.9736400,134711,0.0005099060363136230,0.009589064866304400,0.0005310816341079770,0.009057985618710520
1713265671.029830,137339,0.00011783251102315300,0.0018172112759202700,0.0011476957006380000,0.0006695156916975980
1713265672.246920,137591,0.019104313105344800,0.2850191593170170,0.009307407774031160,0.27571168541908300
1713265692.407250,141443,0.0005798989441245790,0.002710339380428200,0.00020236785348970400,0.0025079718325287100
1713265697.365200,142451,0.00013914820738136800,0.005060469266027210,0.00430940231308341,0.000751067535020411
1713265712.0071400,145331,0.0001231835049111400,0.0009596445015631620,0.00013018777826800900,0.0008294566068798300
1713265724.39427,147563,0.0004944488755427300,0.003703041234984990,0.0008080701227299870,0.0028949712868779900
1713265742.367380,151091,0.00036202603951096500,0.0024717829655855900,0.0002364559768466280,0.0022353273816406700
1713265749.5257500,152387,0.0033237552270293200,0.004447580315172670,0.0005437757354229690,0.0039038045797497000
1713265765.408560,155447,0.00014709799143020100,0.002133275382220750,0.00011628997890511500,0.0020169855561107400
1713265780.98744,158435,0.0014134071534499500,0.003395291743800040,0.00018288845603819900,0.0032124032732099300
1713265797.961190,161747,0.00026082954718731300,0.0034598850179463600,0.0003189732087776070,0.003140912391245370
1713265800.988130,162359,0.0001392427075188610,0.0028498328756541000,0.001188270398415630,0.0016615624772384800
1713265830.5325700,167939,0.0006553228013217450,0.01724485494196420,0.0029563407879322800,0.014288514852523800
1713265831.2175100,168083,0.00013491872232407300,0.0026092310436070000,0.0004110315931029620,0.0021981995087117000
1713265832.726150,168371,0.00012548879021778700,0.0008609010255895560,0.00023610577045474200,0.0006247953861020510
1713265854.820690,172403,0.0003286275314167140,0.0013688905164599400,0.00022132408048491900,0.0011475665960460900
1713265857.26335,172907,0.00025918110623024400,0.00735742412507534,0.00047213409561663900,0.006885291077196600
1713265875.0746700,176219,0.0003226740809623150,0.004470616579055790,0.000520156288985163,0.003950459882617000
1713265889.50446,178991,0.00014537932293023900,0.0015468966448679600,0.0004917560727335510,0.0010551402810961000
1713265923.325870,183851,0.005358176305890080,0.1382579654455190,0.003318483941257,0.13493944704532600
1713265929.219030,184859,0.0002839509688783440,0.002601971384137870,0.0008622984169051050,0.0017396737821400200
1713265969.571610,192455,0.0008619565633125600,0.001992306672036650,4.46961857960559E-05,0.0019476102897897400
1713265972.089830,192959,0.013979081064462700,0.022733818739652600,0.0008121361606754360,0.021921686828136400
1713265983.188880,195155,6.57167038298212E-05,0.00043623242527246500,4.15515460190363E-05,0.0003946809156332170
1713266007.9001100,199799,0.00012245052494108700,0.0007472035358659920,0.0002072320057777690,0.0005399715737439690
1713266032.161100,204479,0.00011441060632932900,0.0011296166339889200,0.00013474935258273000,0.0009948674123734240
1713266040.206020,206063,0.00016229636094067200,0.0026035672053694700,0.0014239969896152600,0.0011795698665082500
1713266056.857450,209123,0.0016896617598831700,0.029703591018915200,0.0005958414985798300,0.029107753187418000
1713266067.1264700,211139,0.0001190424882224760,0.00036146867205388800,6.12740623182617E-05,0.0003001945442520080
1713266068.326960,211391,0.0002093272632919250,0.003220442682504650,0.0021522806491702800,0.0010681624989956600
1713266075.06305,212687,0.00012282459647394700,0.0005507631576620040,0.00021255790488794400,0.0003382052236702290
1713266092.134560,215675,0.00013753544772043800,0.0006968111265450720,0.00019031838746741400,0.0005064928554929790
1713266131.123870,223235,5.05636198795401E-05,0.0002599503786768760,3.5518802178558E-05,0.00022443156922236100
1713266134.578270,223919,0.00010671019117580700,0.0004006674571428450,0.00011402187374187600,0.00028664557612501100
1713266148.687240,226439,9.83764548436739E-05,0.001041616895236080,0.000739795679692179,0.0003018213319592180
1713266164.911140,229571,0.00014872776228003200,0.0012862925650551900,0.0007888664258643990,0.000497426139190793
1713266202.016480,236699,0.00029941092361696100,0.0008256238652393220,0.0003834874660242350,0.0004421365447342400
1713266207.8902900,237743,0.0002980948192998770,0.003588074119761590,0.0001618310488993300,0.003426243318244820
1713266228.007740,241199,0.0007264646701514720,0.0050658974796533600,0.00017445185221731700,0.0048914444632828200
1713266231.174860,241631,7.88435208960436E-05,0.0006248924764804540,3.93351110687945E-05,0.0005855571944266560
1713266263.532610,246779,0.0009252391173504290,0.002409273525699970,6.70418012305163E-05,0.002342231571674350
1713266283.522220,250811,6.19752318016253E-05,0.00044759735465049700,0.0002220391179434960,0.00022555825125891700
1713266313.993690,256139,5.62872555747163E-05,0.00018652569269761400,2.58112104347674E-05,0.00016071445134002700
1713266324.940820,257615,9.67510641203262E-05,0.0008675899589434270,0.0003246203705202790,0.0005429693846963350
1713266372.304330,265787,0.00016014558786992000,0.0013564310502260900,9.35230273171328E-05,0.0012629079865291700
1713266389.4101400,268595,0.00016120669897645700,0.002186403376981620,0.00036481209099292800,0.0018215914024040100
1713266389.996660,268703,0.0001308227510889990,0.00025384846958331800,2.69944048341131E-05,0.0002268540411023420
1713266392.9943800,269243,0.00010302165901521200,0.0006196289323270320,3.49376496160403E-05,0.000584691297262907
1713266399.634620,270431,7.43833661545068E-05,0.0002616720157675450,7.46448276913725E-05,0.00018702716624829900
1713266457.13045,280403,0.00011311511480016600,0.002547650830820200,0.000245149276452139,0.0023025022819638300
1713266459.109450,280763,0.00018167316738981800,0.0012412293581292000,0.00044412113493308400,0.0007971081067807970
1713266467.06889,282023,0.00011459398956503700,0.0007520230719819670,0.0003150115953758360,0.0004370113310869780
1713266499.085120,287711,8.00259367679246E-05,0.0004622219130396840,0.00024594191927462800,0.0002162800228688870
1713266513.598390,290411,0.0001098989523597990,0.0008620965527370570,7.93757862993516E-05,0.0007827208028174940
1713266536.397380,294515,0.0005579587304964660,0.018688349053263700,0.0025689508765935900,0.016119398176670100
1713266544.294240,295991,0.0008568586781620980,0.00281711108982563,5.98631049797405E-05,0.0027572480030357800
1713266584.16067,301103,0.00012102480104658800,0.00045018369564786600,5.49963588127866E-05,0.00039518732228316400
1713266587.354910,301283,0.000127424907987006,0.00028385763289406900,3.66406347893644E-05,0.0002472169871907680
1713266592.21599,301607,9.53336275415495E-05,0.00044273133971728400,0.00013124696852173700,0.0003114844439551230
1713266616.554920,305963,7.34226414351724E-05,0.000957723066676408,0.0006257725181058050,0.00033195046125911200
1713266618.4471300,306323,0.0002948423207271840,0.0028853064868599200,0.000880833191331476,0.0020044734701514200
1713266637.186550,309671,0.0007185009308159350,0.002770807594060900,0.0006267130956985060,0.002144094090908770
1713266693.932600,319643,5.54238868062384E-05,0.00043042373727075800,3.77052383555565E-05,0.0003927185316570100
1713266698.942570,320687,8.23140508146025E-05,0.00040142552461475100,0.0001908710110001270,0.00021055448451079400
1713266702.738800,321443,0.0022401369642466300,0.019977295771241200,0.00033693190198391700,0.0196403656154871
1713266704.041810,321695,0.0001245794555870820,0.0007117149652913210,0.0003531113616190850,0.00035860357456840600
1713266716.392660,323783,0.00010440321784699300,0.0015947538195177900,0.00019877596059814100,0.0013959781499579500
1713266766.495200,333395,5.93589720665477E-05,0.00024246577231679100,5.55826882191468E-05,0.00018688305863179300
1713266892.018690,339695,5.61769775231369E-05,0.0004061207582708450,8.4052822785452E-05,0.0003220679354853930
1713266899.5363400,340883,0.00010168774315388900,0.0005020462558604780,0.0002294177102157850,0.00027262853109277800
1713266914.994020,343979,5.22249210916925E-05,0.0009849427733570340,0.0003609291452448820,0.0006240136572159830
1713266917.2724700,344447,0.013001381419599100,0.16562150418758400,0.0007431309786625210,0.16487835347652400
1713266936.939070,348515,5.15988722327165E-05,0.00045293077710084600,0.00028413484687916900,0.00016879590111784600
1713266940.08302,349163,0.0016873348504304900,0.0023498572409153000,6.29742789897136E-05,0.002286883071064950
1713266965.729130,354383,6.49487556074746E-05,0.0003282108809798960,0.00019447800877969700,0.00013373287220019800
1713266977.114370,356687,0.0002454831264913080,0.0053729708306491400,0.00015962518227752300,0.00521334633231163
1713267008.235030,363059,4.0437160350848E-05,0.0001892445725388830,4.78525762446225E-05,0.0001413919817423450
1713267043.137780,369971,0.00020364280499052300,0.0007848370005376640,0.00013074339949525900,0.0006540935137309130
1713267044.377410,370223,5.25773139088415E-05,0.0012724291300401100,0.0011145727476105100,0.0001578563533257690
1713267065.720820,374399,0.00022001191973686200,0.006147733889520170,0.0005508196190930900,0.0055969152599573100
1713267079.6982,377279,0.00014579725393559800,0.0016932704020291600,0.0008982142899185420,0.0007950558792799710
1713267087.731370,378827,4.23952769779135E-05,0.0005359690985642370,0.0002663216437213120,0.00026964739663526400
1713267102.506120,381887,0.0020097545348107800,0.02134578488767150,0.0002668214146979150,0.021078960970044100
1713267110.691470,383579,5.47448107681703E-05,0.0008824024698697030,0.0006452780799008910,0.0002371244045207280
1713267120.583170,385631,0.00010695605305954800,0.0007089133141562340,0.00021608799579553300,0.0004928254056721930
1713267128.597060,387287,0.00010694624506868400,0.00034048451925627900,0.00018759416707325700,0.00015289041039068300
1713267128.773360,387323,8.53797537274659E-05,0.0006732603069394830,7.90796111687087E-05,0.000594180601183325
1713267132.5971900,388115,0.00011846898269141100,0.00043675448978319800,0.00028463901253417100,0.00015211555000860200
1713267143.305620,390311,8.41875953483395E-05,0.0009543022606521850,5.41057597729377E-05,0.00090019655181095
1713267144.8733800,390635,5.17619628226385E-05,0.0005873577320016920,2.91916458081687E-05,0.0005581661243923010
1713267153.920010,392507,5.71681048313621E-05,0.0008206970524042850,0.0005229199305176740,0.0002977772383019330
1713267154.4494700,392615,8.20854547782801E-05,0.00021266711701173300,6.24783133389428E-05,0.00015018883277662100
1713267161.020820,393983,0.0001544742553960530,0.00023848687123972900,8.58948988025077E-06,0.00022989741410128800
1713267165.034350,394811,6.2161656387616E-05,0.000682162819430232,0.0005199056467972700,0.00016225701256189500
1713267166.40798,395099,0.00010184021812165200,0.00036171264946460700,2.55665199802024E-05,0.0003361460694577550
1713267174.45591,396755,8.64150570123456E-05,0.0005780972423963250,0.00013849762035533800,0.00043959947652183500
1713267194.513200,399707,5.9771442465717E-05,0.00022523876396007800,1.94617969100364E-05,0.00020577694522216900
1713267198.471280,400391,0.002288142452016470,0.08524087816476820,0.0019133351743221300,0.08332756906747820
1713267214.564750,403163,5.55160149815492E-05,0.0002840016968548300,2.55395352724008E-05,0.0002584621252026410
1713267253.729350,411119,0.0001281589356949550,0.0009971825638785960,0.0005366551922634240,0.00046052748803049300
1713267263.594880,413027,0.00010020382615039100,0.0004590143798850480,1.03138263511937E-05,0.0004487005644477900
1713267268.097740,413747,0.0003992898855358360,0.0020451031159609600,0.000888406066223979,0.0011566965840756900
1713267273.4689600,414863,5.45661023352295E-05,0.00029627425828948600,0.00017550186021253500,0.0001207723980769520
1713267275.1088,415187,5.2614133892348E-05,0.0009077771683223550,0.000752597174141556,0.00015517989231739200
1713267280.885790,416411,7.6469499617815E-05,0.0003972745325881990,0.00012436123506631700,0.0002729132247623060
1713267295.5490700,419363,0.00011325528612360400,0.0005454868078231810,9.65174986049533E-05,0.00044896925101056700
1713267302.13537,420695,6.77981806802563E-05,0.0006311091710813340,0.00040973955765366600,0.0002213695552200080
1713267315.353990,423359,0.0020871181041002300,0.011294242925941900,0.001161817810498180,0.010132424533367200
1713267338.2590800,427463,7.22724289516918E-05,0.00028495711740106300,0.00015995015564840300,0.00012500699085649100
1713267355.348730,430919,5.64769979973789E-05,0.0008730050176382070,0.000699698633980006,0.00017330647096969200
1713267356.2881300,431099,7.33478809706867E-05,0.0004231220227666200,9.38260418479331E-05,0.00032929598819464400
1713267362.587010,432395,0.00020769008551724300,0.002968220505863430,0.0006621030624955890,0.002306117443367840
1713267386.928130,437003,4.34756548202131E-05,0.0005713174468837680,0.0004307035997044300,0.00014061381807550800
1713267393.0320300,437939,0.001485420041717590,0.015713287517428400,0.0005142249865457420,0.01519906148314480
1713267398.564630,438659,0.0001788358058547600,0.001310149673372510,0.0009187965770252050,0.0003913531545549630
1713267424.1020600,442475,0.0006905115442350510,0.003561324905604120,5.17259977641515E-05,0.0035095985513180500
1713267444.3390000,446615,0.00024337758077308500,0.001991190481930970,2.88108585664304E-05,0.0019623800180852400
1713267453.534030,448523,0.0027375207282602800,0.014776527881622300,0.00011623301543295400,0.01466029416769740
1713267491.189520,456191,7.77855238993652E-05,0.0003083909396082160,4.24870013375767E-05,0.00026590394554659700
1713267527.602470,463607,0.00010118170757778000,0.0004090299771633000,7.80764639785048E-06,0.0004012223216705020
1713267538.365530,465839,7.77669265517034E-05,0.0003806207387242470,2.58995005424367E-05,0.0003547212982084600
1713267552.056580,468647,9.85063743428327E-05,0.0002217761502834040,9.76796436589211E-05,0.00012409647752065200
1713267555.078660,469259,0.00018085014016833200,0.0012575429864227800,7.26591897546314E-05,0.0011848838767036800
1713267559.779500,470231,6.59405341139063E-05,0.0002363197854720060,4.33065979450475E-05,0.00019301312568131800
1713267563.4125600,470987,0.0001921456860145550,0.0012498354772105800,0.00015022991283331100,0.0010996058117598300
1713267565.493930,471419,5.82727261644322E-05,0.0002547644835431130,0.00011001608800143000,0.00014474839554168300
1713267568.121100,471959,0.0001863573706941680,0.001871134852990510,3.73216898879036E-05,0.0018338134977966500
1713267619.7196700,482507,5.34334576514084E-05,0.00022704915318172400,3.12537085846998E-05,0.0001957954082172360
1713267620.4111400,482651,5.57591956749093E-05,0.00039283951628021900,8.90571973286569E-05,0.00030378226074390100
1713267638.022530,486179,9.71187109826133E-05,0.000284830603050068,0.00010694430238800100,0.00017788623517844800
1713267645.480620,487691,8.98461512406357E-05,0.0007930193678475920,0.0006745570572093130,0.00011846220149891500
1713267654.454870,489527,0.000196165477973409,0.0019144131802022500,0.001593849970959130,0.00032056355848908400
1713267658.516860,490355,0.00011833608004963000,0.00028060522163286800,0.0001556172064738350,0.00012498795695137200
1713267668.9555900,492479,0.0002463082782924180,0.0011898198863491400,0.00044270692160353100,0.000747112964745611
1713267692.089750,497195,8.77006095834076E-05,0.0002996299008373170,0.00010900491906795700,0.00019062496721744500
1713267705.499670,499859,0.00010533099703025100,0.00034697854425758100,0.00013801913883071400,0.00020895939087495200
1713267740.0419600,506915,0.00011511894263094300,0.0004665482556447390,2.16038897633553E-05,0.00044494433677755300
1713267765.362450,511991,0.00011941010598093300,0.0004460079944692550,2.9379480110947E-05,0.00041662855073809600
1713267778.28016,514619,8.57672130223364E-05,0.0005451893666759130,0.0004444804217200730,0.00010070890130009500
1713267782.924950,515555,0.0001370694226352500,0.00048383246758021400,2.21348127524834E-05,0.0004616976366378370
1713267786.054740,516203,0.0001485423999838530,0.001981134992092850,1.08737203845521E-05,0.001970261102542280
1713267796.6098500,518327,7.31337786419317E-05,0.0005088635953143240,0.00028482641209848200,0.0002240371541120110
1713267805.650620,520127,9.27881628740579E-05,0.00027499793213792100,0.00015465629985556000,0.00012034166138619200
1713267838.528820,526787,0.00015407692990265800,0.0012828573817387200,1.15603643280338E-05,0.001271297107450660
1713267839.580640,527003,0.0006410728674381970,0.011605418287217600,4.50573352281936E-05,0.011560364626348000
1713267844.829400,528083,0.0002139331045327710,0.0006282066460698840,4.67890786239877E-05,0.0005814175237901510
1713267846.405710,528407,0.00018152249685954300,0.001371876453049480,3.80179117200896E-05,0.0013338584685698200
1713267848.154690,528767,0.00010908151307376100,0.0015919968718662900,0.0013711138162761900,0.00022088311379775400
1713267864.4209200,532079,0.0004762354074046020,0.002221697475761180,0.0007986287819221620,0.0014230686938390100
1713267866.005540,532403,0.00016526531544514,0.0002361910155741500,5.95506617173669E-06,0.0002302359789609910
1713267869.780680,533159,8.82069653016515E-05,0.000310592440655455,0.0001584499259479340,0.00015214247105177500
1713267880.99723,535463,0.00011320934572722800,0.0004303541500121360,1.32167051560828E-05,0.0004171373730059710
1713267884.349390,536147,0.00011799579806393000,0.001423677895218130,0.0001313713873969390,0.0012923064641654500
1713267928.8526500,543275,9.82545971055515E-05,0.0003476634155958890,4.82761097373441E-05,0.0002993872913066300
1713267947.522250,546515,9.16752469493076E-05,0.00030048508779145800,4.56371853942983E-05,0.00025484789512120200
1713267964.3554300,549611,0.0002098564727930350,0.0017147085163742300,2.97222868539393E-05,0.0016849861713126300
1713267976.009870,551699,0.0001627300662221390,0.0002809524303302170,5.30564720975235E-05,0.00022789603099227000
1713268006.073860,557063,5.62240857107099E-05,0.00015803700080141400,3.75643753613986E-06,0.00015428056940436400
1713268006.4950900,557135,6.19344573351555E-05,0.00016107333067338900,5.39046050107572E-06,0.00015568285016343000
1713268013.8048300,558287,0.0001003312790999190,0.002828952856361870,0.0026548549067229000,0.0001740985462674870
1713268020.568580,559403,9.10245944396593E-05,0.00027656948077492400,0.0001062716037267820,0.00017029789160005700
1713268067.399320,566675,9.01153107406572E-05,0.00018719186482485400,0.00010133153409697100,8.58603089000098E-05
1713268071.975050,567539,9.88746542134322E-05,0.0005980824353173380,1.09582661025343E-05,0.0005871241446584460
1713268084.491440,569843,9.22127219382674E-05,0.0001552653848193590,1.10460387077183E-05,0.00014421931700781000
1713268116.0873600,575783,0.0004205967125017200,0.008938695304095750,0.0013885203516110800,0.0075501734390854800
1713268137.001790,579455,0.00010538542846916200,0.0035597383975982700,0.003388251643627880,0.000171486652106978
1713268142.106170,580211,0.000174652217538096,0.0006424453458748760,0.00016768228670116500,0.0004747630446217950
1713268176.278960,584999,0.00013499993656296300,0.001496275421231990,2.08130477403756E-05,0.0014754622243344800
1713268189.387340,587591,0.0002335123863304030,0.0011431541061028800,8.83367902133614E-05,0.0010548173449933500
1713268194.014110,588383,0.0002558183914516120,0.0015323157422244500,2.5559815185261E-05,0.001506755710579460
1713268205.449410,590651,0.00012362147390376800,0.0006023169262334700,0.00011967328464379500,0.0004826436343137180
1713268228.274700,594215,0.0002947822504211220,0.0016485449159517900,0.0005963186849839990,0.0010522264055907700
1713268269.829120,601127,0.00015410395280923700,0.000356369826477021,0.00016076739120762800,0.00019560246437322300
1713268292.337260,605159,0.00012871818034909700,0.000244977418333292,2.27130294661038E-06,0.00024270608264487200
1713268301.175900,606887,0.0001019763367366980,0.0013924064114689800,0.0009676522458903490,0.0004247539909556510
1713268308.7712100,608399,0.00017113066860474600,0.0005137262050993740,1.30552307382459E-05,0.0005006709834560750
1713268338.582840,614411,0.00040103046922013200,0.001180968596600000,0.0002948428736999630,0.000886125722900033
1713268344.168460,615527,0.00025713382638059600,0.0003637509362306450,8.97982972674072E-05,0.00027395260985940700
1713268369.648800,620639,9.02446190593764E-05,0.00014551804633811100,4.48666578449775E-05,0.00010065140668302800
1713268379.025750,622547,0.00012075307313352800,0.0001901366194942970,9.14404517970979E-05,9.86961676971987E-05
1713268383.453280,623447,0.00011419766815379300,0.0005128468037582930,1.61940115503967E-05,0.0004966526757925750
1713268387.3591600,624239,9.92157511063851E-05,7.7516604505945E-05,8.8688275354798E-06,6.86477651470341E-05
1713268406.7026200,628019,0.00011377773626009000,0.00014646310592070200,6.71733869239688E-05,7.92896971688606E-05
1713268428.0702300,631583,0.0001155164500232790,0.000257734558545053,5.22509253642056E-06,0.00025250946055166400
1713268430.6184000,632087,9.76706141955219E-05,0.00014706209185533200,3.16533987643197E-05,0.00011540866398718200
1713268435.863090,633131,0.00010670459596440200,0.00030176842119544700,5.41230565431761E-06,0.0002963561564683910
1713268437.304140,633419,0.00011150370119139600,8.27795302029699E-05,1.45775356941158E-06,8.13217848190107E-05
1713268442.444580,634463,0.0008617077837698160,0.008953595533967020,1.79401213245001E-05,0.008935656398534780
1713268463.6539600,638027,0.00022162668756209300,0.007484966889023780,0.005850148852914570,0.0016348190838471100
1713268508.7753200,646343,0.00011385393736418300,0.0006365596782416110,0.00047749115037731800,0.00015906846965663100
1713268524.8753600,648683,0.000618043530266732,0.003838171949610110,0.0008919135434553030,0.002946258755400780
1713268534.72896,650375,0.0006369223701767620,0.002201965544372800,0.00010523499076953200,0.0020967305172234800
1713268578.6022300,657539,0.00014061370166018600,7.18707815394737E-05,6.73618660584907E-06,6.51346053928137E-05
1713268614.093740,659483,0.0001573550543980670,0.0013219233369454700,0.00027363593108020700,0.0010482876095920800
1713268668.320300,664271,0.00022226516739465300,0.0007067628321237860,0.0005337835755199190,0.00017297922750003600
1713268668.486510,664307,0.00012941256863996400,0.0008594137034378950,0.0004362596373539420,0.0004231539787724610
1713268697.249180,669347,0.0007952036103233700,0.0055534993298351800,4.23655765189324E-05,0.005511133000254630
1713268721.162900,673955,0.0001101496018236500,0.00024441530695185100,2.85430287476629E-05,0.0002158722491003570
1713268743.902530,678455,0.00012385385343805000,0.0001212527567986400,1.62784215262946E-06,0.00011962490680161900
1713268766.370500,682523,0.0002114947565132750,0.00046464765910059200,0.0001656728272791950,0.00029897489002905800
1713268798.4534600,688211,0.0009475417318753900,0.007010197266936300,1.27110470202751E-05,0.006997485179454090
1713268808.9471900,690119,0.00014751420530956200,0.0002401987003395330,2.82569890259765E-05,0.0002119417185895150
1713268829.023060,693791,0.00015673651068937000,0.0007076088804751640,6.26290511718253E-06,0.0007013458525761960
1713268888.450180,703151,0.0007074330933392050,0.011603993363678500,7.64581782277674E-05,0.011527537368238000
1713268911.986370,707075,9.89822074188851E-05,4.58406648249365E-05,8.0587187767378E-07,4.50347943115048E-05
1713268914.502300,707579,0.00018586072837933900,0.0007774601108394560,0.0006583780632354320,0.00011908208398381200
