Wall time,Step,train_total,val,train_pde,train_data
1713218245.9963900,1547,2.0752856731414800,0.2516063153743740,0.485822468996048,1.5894628763198900
1713218256.1993700,3419,0.9759180545806890,0.10185796767473200,0.25152137875556900,0.7243965864181520
1713218271.016350,6047,1.9815739393234300,0.06396190077066420,1.2140132188797000,0.7675610184669500
1713218281.515560,8279,0.8333104848861690,0.04228530079126360,0.5564224720001220,0.2768879532814030
1713218282.363260,8459,1.5385302305221600,0.042081527411937700,1.248866081237790,0.28966423869133000
1713218288.907360,9863,0.4554228186607360,0.1513698399066930,0.07714313268661500,0.37827974557876600
1713218294.8330800,11123,0.23685234785080000,0.04627743735909460,0.03156375512480740,0.20528852939605700
1713218295.1608000,11195,0.5239408612251280,0.02311147190630440,0.14281883835792500,0.38112208247184800
1713218296.4765800,11483,0.6144510507583620,0.26428520679473900,0.03728177025914190,0.5771692991256710
1713218322.302950,17099,0.0751519575715065,0.0072057656943798100,0.009309092536568640,0.06584286689758300
1713218332.476240,19331,0.08100951462984090,0.00744776101782918,0.037511393427848800,0.04349810630083080
1713218339.65242,20879,0.4341021776199340,0.03573748841881750,0.04833592474460600,0.38576629757881200
1713218340.812780,21131,0.1038280501961710,0.011491373181343100,0.007965690456330780,0.09586237370967870
1713218349.414600,22859,0.48043951392173800,0.0212539192289114,0.2629210352897640,0.21751850843429600
1713218351.7568400,23327,0.034392375499010100,0.005533203948289160,0.002729978645220400,0.03166239708662030
1713218363.842270,25739,0.08881325274705890,0.007867428474128250,0.008451679721474650,0.08036156743764880
1713218365.348720,26027,0.07189761847257610,0.008119120262563230,0.028424177318811400,0.043473441153764700
1713218380.922550,29123,0.0409768745303154,0.0063949646428227400,0.004720120225101710,0.03625675290822980
1713218418.24292,36539,0.5425026416778560,0.028973126783967000,0.01722913235425950,0.5252735614776610
1713218427.610600,38411,0.00943667534738779,0.0016991932643577500,0.0008412049501203000,0.00859547033905983
1713218434.450340,39779,0.1512565314769750,0.015825295820832300,0.02070678025484090,0.13054974377155300
1713218477.083450,47411,0.004655982367694380,0.003004053607583050,0.0002606875204946850,0.004395294934511190
1713218477.622800,47519,0.023210350424051300,0.0015090788947418300,0.0027813490014523300,0.02042900025844570
1713218480.622730,48023,0.0033161041792482100,0.0006260487134568390,0.00026130539481528100,0.0030547985807061200
1713218481.551370,48167,0.002777080051600930,0.0005071473424322900,0.00027034178492613100,0.002506738295778630
1713218490.133610,49895,0.040121179074049000,0.0027360960375517600,0.0024690181016922000,0.03765216842293740
1713218492.392480,50147,0.0056197764351964,0.0015349966706708100,0.00041708588832989300,0.005202690605074170
1713218500.929400,51731,0.007776239886879920,0.0008081629639491440,0.0002635355049278590,0.0075127058662474200
1713218547.5430600,60911,0.00262766913510859,0.0004520953807514160,0.0001437954924767840,0.002483873628079890
1713218556.706510,62459,0.002837841399014000,0.0005484052235260610,0.0001319770817644890,0.0027058643754571700
1713218557.3266000,62567,0.006347674410790210,0.003091716906055810,0.0001359196030534800,0.006211754400283100
1713218582.3766200,67607,0.1946277618408200,0.005056626629084350,0.008412770926952360,0.18621498346328700
1713218590.297520,69047,0.005991452373564240,0.0004317072161939000,0.000404476304538548,0.0055869766511023000
1713218611.737320,73331,0.004933048039674760,0.0009450805955566470,0.0003297734947409480,0.004603275563567880
1713218623.1334900,75491,0.001996989594772460,0.0002514147781766950,0.00016173365293070700,0.001835256232880060
1713218641.2204900,79199,0.0024004450533539100,0.0003495282435324040,0.00011622536112554400,0.002284219954162840
1713218652.884430,81467,0.001541248057037590,0.00026579119730740800,8.44013266032562E-05,0.0014568469487130600
1713218661.466190,83087,0.0015672805020585700,0.0012712250463664500,0.00013778271386399900,0.0014294980792328700
1713218677.623670,86039,0.0016793073154985900,0.00025092094438150500,0.00019733615044970100,0.001481971237808470
1713218685.926740,87731,0.001456751604564490,0.00035841367207467600,0.00010318754357285800,0.0013535642065107800
1713218694.459640,89495,0.01323117595165970,0.0027048992924392200,0.00012578027963172600,0.013105396181345000
1713218694.624450,89531,0.10043196380138400,0.003280416363850240,0.0003479288425296550,0.10008403658866900
1713218696.755000,89963,0.01245108526200060,0.0008685921202413740,0.00028955982998013500,0.012161522172391400
1713218702.699770,91187,0.02422364056110380,0.005645424593240020,0.00035339815076440600,0.02387024275958540
1713218730.9048500,96695,0.027184084057807900,0.009046877734363080,0.0003718908701557670,0.02681219018995760
1713218741.9873400,98675,0.03168472647666930,0.0030522183515131500,0.00117759860586375,0.030507126823067700
1713218783.0467,106847,0.0019298228435218300,0.0001477748155593870,0.0001276553375646470,0.0018021673895418600
1713218795.451830,109403,0.0013375913258642000,0.0002819064538925890,7.62602430768311E-05,0.001261330908164380
1713218830.36083,116315,0.04185765981674190,0.0030083805322647100,0.00020159603445790700,0.041656069457531000
1713218833.155600,116891,0.002456354908645150,0.00018636971071828200,5.03180272062309E-05,0.002406037412583830
1713218844.150690,119015,0.0012533145491033800,0.00014962519344408100,4.58032445749268E-05,0.0012075112899765400
1713218903.922680,130283,0.0011464334093034300,0.0001887666730908680,5.14940693392418E-05,0.0010949394199997200
1713218904.251890,130355,0.0009434985695406800,0.0001786870852811260,4.7826088120928E-05,0.0008956725941970940
1713218914.088910,132155,0.003525330452248450,0.00022156194609124200,4.3787200411316E-05,0.0034815429244190500
1713218927.2568500,134711,0.0012164071667939400,0.00011973103391937900,4.21145887230523E-05,0.0011742920614779000
1713218953.139630,137339,0.1188129335641860,0.009241083636879920,0.0010742334416136100,0.11773867160081900
1713218954.402100,137591,0.02501857280731200,0.0034815624821931100,0.00012533279368653900,0.02489324100315570
1713218973.494090,141443,0.0012565222568810000,0.00012787517334800200,0.00013076717732474200,0.0011257552541792400
1713218979.0591800,142451,0.0013115525944158400,0.00018037453992292300,0.00015592465933878000,0.001155627891421320
1713218992.797810,145331,0.0007191703771241010,0.0002541470748838040,3.8865655369591E-05,0.0006803047726862130
