nodenumber,    x-coordinate,    y-coordinate,    z-coordinate,  total-pressure,      x-velocity,uu-reynolds-stress,vv-reynolds-stress,ww-reynolds-stress,uv-reynolds-stress,          y-plus,  dx-velocity-dy
       120, 0.000000000E+00,-8.539281487E-01, 0.000000000E+00, 2.874854803E-01, 7.595120072E-01, 6.164371036E-03, 1.584996469E-03, 3.601902630E-03,-1.537460368E-03, 0.000000000E+00, 9.510354996E-01
       121, 0.000000000E+00,-8.526113629E-01, 0.000000000E+00, 2.884348631E-01, 7.607589960E-01, 6.152475253E-03, 1.583470264E-03, 3.594744485E-03,-1.535159303E-03, 0.000000000E+00, 9.429196119E-01
       122, 0.000000000E+00,-8.512945771E-01, 0.000000000E+00, 2.893776894E-01, 7.619953156E-01, 6.140603218E-03, 1.581937540E-03, 3.587603569E-03,-1.532857306E-03, 0.000000000E+00, 9.349451661E-01
       123, 0.000000000E+00,-8.499777913E-01, 0.000000000E+00, 2.903141677E-01, 7.632213235E-01, 6.128752604E-03, 1.580398413E-03, 3.580479417E-03,-1.530553913E-03, 0.000000000E+00, 9.271191359E-01
       124, 0.000000000E+00,-8.486610651E-01, 0.000000000E+00, 2.912443280E-01, 7.644370794E-01, 6.116923410E-03, 1.578852767E-03, 3.573371097E-03,-1.528249355E-03, 0.000000000E+00, 9.193919897E-01
       125, 0.000000000E+00,-8.473442793E-01, 0.000000000E+00, 2.921682596E-01, 7.656427622E-01, 6.105115637E-03, 1.577300951E-03, 3.566279076E-03,-1.525943982E-03, 0.000000000E+00, 9.118702412E-01
       126, 0.000000000E+00,-8.460274935E-01, 0.000000000E+00, 2.930861712E-01, 7.668386102E-01, 6.093328819E-03, 1.575742732E-03, 3.559202887E-03,-1.523637213E-03, 0.000000000E+00, 9.044616222E-01
       127, 0.000000000E+00,-8.447107077E-01, 0.000000000E+00, 2.939979434E-01, 7.680246830E-01, 6.081560627E-03, 1.574178226E-03, 3.552141599E-03,-1.521328930E-03, 0.000000000E+00, 8.971236944E-01
       128, 0.000000000E+00,-8.433939219E-01, 0.000000000E+00, 2.949038148E-01, 7.692011595E-01, 6.069812924E-03, 1.572607784E-03, 3.545095911E-03,-1.519019483E-03, 0.000000000E+00, 8.898808956E-01
       129, 0.000000000E+00,-8.420771956E-01, 0.000000000E+00, 2.958037853E-01, 7.703682780E-01, 6.058084778E-03, 1.571031520E-03, 3.538065590E-03,-1.516708755E-03, 0.000000000E+00, 8.827549815E-01
       130, 8.673617380E-19,-8.407604098E-01, 0.000000000E+00, 2.966979742E-01, 7.715260983E-01, 6.046379451E-03, 1.569449669E-03, 3.531051800E-03,-1.514397329E-03, 0.000000000E+00, 8.757638931E-01
       131, 0.000000000E+00,-8.394436240E-01, 0.000000000E+00, 2.975865006E-01, 7.726748586E-01, 6.034696475E-03, 1.567862229E-03, 3.524054540E-03,-1.512085320E-03, 0.000000000E+00, 8.689564466E-01
       132, 0.000000000E+00,-8.381268382E-01, 0.000000000E+00, 2.984694242E-01, 7.738146186E-01, 6.023033522E-03, 1.566269202E-03, 3.517072648E-03,-1.509772148E-03, 0.000000000E+00, 8.622550964E-01
       133, 0.000000000E+00,-8.368100524E-01,-1.040834086E-17, 2.993468046E-01, 7.749455571E-01, 6.011391990E-03, 1.564670820E-03, 3.510106588E-03,-1.507458277E-03, 0.000000000E+00, 8.555359840E-01
       134, 0.000000000E+00,-8.354932666E-01,-6.938893904E-18, 3.002187312E-01, 7.760678530E-01, 5.999770947E-03, 1.563067082E-03, 3.503155429E-03,-1.505143591E-03, 0.000000000E+00, 8.489823937E-01
       135, 8.673617380E-19,-8.341765404E-01, 0.000000000E+00, 3.010852337E-01, 7.771815062E-01, 5.988168530E-03, 1.561457757E-03, 3.496218706E-03,-1.502827741E-03, 0.000000000E+00, 8.425813913E-01
       136,-8.673617380E-19,-8.328597546E-01, 0.000000000E+00, 3.019464910E-01, 7.782868147E-01, 5.976585671E-03, 1.559843426E-03, 3.489297116E-03,-1.500511309E-03, 0.000000000E+00, 8.362096548E-01
       137, 0.000000000E+00,-8.315429688E-01, 0.000000000E+00, 3.028024435E-01, 7.793837786E-01, 5.965021439E-03, 1.558223274E-03, 3.482390195E-03,-1.498193480E-03, 0.000000000E+00, 8.299503326E-01
       138, 0.000000000E+00,-8.302261829E-01, 0.000000000E+00, 3.036532998E-01, 7.804725766E-01, 5.953476764E-03, 1.556598116E-03, 3.475498874E-03,-1.495874720E-03, 0.000000000E+00, 8.237971067E-01
       139, 0.000000000E+00,-8.289093971E-01, 0.000000000E+00, 3.044990301E-01, 7.815533876E-01, 5.941951647E-03, 1.554967836E-03, 3.468621988E-03,-1.493555377E-03, 0.000000000E+00, 8.177206516E-01
       140, 0.000000000E+00,-8.275926709E-01, 0.000000000E+00, 3.053396940E-01, 7.826261520E-01, 5.930446554E-03, 1.553332899E-03, 3.461760236E-03,-1.491235336E-03, 0.000000000E+00, 8.117086887E-01
       141, 0.000000000E+00,-8.262758851E-01, 0.000000000E+00, 3.061753213E-01, 7.836910486E-01, 5.918962881E-03, 1.551693305E-03, 3.454913851E-03,-1.488914830E-03, 0.000000000E+00, 8.057968616E-01
       142, 0.000000000E+00,-8.249590993E-01, 0.000000000E+00, 3.070060313E-01, 7.847483158E-01, 5.907498300E-03, 1.550049055E-03, 3.448082367E-03,-1.486593625E-03, 0.000000000E+00, 7.999266386E-01
       143, 0.000000000E+00,-8.236423135E-01, 0.000000000E+00, 3.078318834E-01, 7.857978344E-01, 5.896050017E-03, 1.548399450E-03, 3.441264620E-03,-1.484271372E-03, 0.000000000E+00, 7.941976786E-01
       144, 0.000000000E+00,-8.223255277E-01, 0.000000000E+00, 3.086528778E-01, 7.868398428E-01, 5.884621292E-03, 1.546745421E-03, 3.434461076E-03,-1.481948420E-03, 0.000000000E+00, 7.885453701E-01
       145, 0.000000000E+00,-8.210088015E-01, 0.000000000E+00, 3.094691634E-01, 7.878745198E-01, 5.873211194E-03, 1.545086852E-03, 3.427671734E-03,-1.479625003E-03, 0.000000000E+00, 7.829224467E-01
       146, 0.000000000E+00,-8.196920156E-01, 0.000000000E+00, 3.102807999E-01, 7.889018059E-01, 5.861819722E-03, 1.543423743E-03, 3.420896363E-03,-1.477301121E-03, 0.000000000E+00, 7.774705887E-01
       147, 0.000000000E+00,-8.183752298E-01, 0.000000000E+00, 3.110878468E-01, 7.899220586E-01, 5.850445479E-03, 1.541755861E-03, 3.414135193E-03,-1.474976540E-03, 0.000000000E+00, 7.721306682E-01
       148, 0.000000000E+00,-8.170584440E-01, 0.000000000E+00, 3.118903637E-01, 7.909352779E-01, 5.839088466E-03, 1.540083205E-03, 3.407387063E-03,-1.472651027E-03, 0.000000000E+00, 7.667908669E-01
       149, 0.000000000E+00,-8.157416582E-01, 0.000000000E+00, 3.126884103E-01, 7.919415236E-01, 5.827747285E-03, 1.538405661E-03, 3.400651040E-03,-1.470324583E-03, 0.000000000E+00, 7.615274191E-01
       150, 0.000000000E+00,-8.144249320E-01, 0.000000000E+00, 3.134820461E-01, 7.929409146E-01, 5.816423334E-03, 1.536723110E-03, 3.393928520E-03,-1.467996975E-03, 0.000000000E+00, 7.563996315E-01
       151, 0.000000000E+00,-8.131081462E-01, 0.000000000E+00, 3.142713010E-01, 7.939335108E-01, 5.805117078E-03, 1.535036485E-03, 3.387219738E-03,-1.465668785E-03, 0.000000000E+00, 7.512661219E-01
       152, 0.000000000E+00,-8.117913604E-01, 0.000000000E+00, 3.150562644E-01, 7.949194908E-01, 5.793830846E-03, 1.533345901E-03, 3.380525159E-03,-1.463340595E-03, 0.000000000E+00, 7.462444901E-01
       153, 0.000000000E+00,-8.104745746E-01, 0.000000000E+00, 3.158369958E-01, 7.958989143E-01, 5.782562774E-03, 1.531651360E-03, 3.373844549E-03,-1.461011823E-03, 0.000000000E+00, 7.412936687E-01
       154, 0.000000000E+00,-8.091577888E-01, 0.000000000E+00, 3.166134655E-01, 7.968717813E-01, 5.771313794E-03, 1.529952860E-03, 3.367178142E-03,-1.458682818E-03, 0.000000000E+00, 7.363482714E-01
       155, 0.000000000E+00,-8.078410625E-01, 0.000000000E+00, 3.173857331E-01, 7.978382111E-01, 5.760084838E-03, 1.528250752E-03, 3.360525705E-03,-1.456353581E-03, 0.000000000E+00, 7.315033674E-01
       156, 0.000000000E+00,-8.065242767E-01, 0.000000000E+00, 3.181538582E-01, 7.987982035E-01, 5.748875439E-03, 1.526545035E-03, 3.353887936E-03,-1.454024343E-03, 0.000000000E+00, 7.266883254E-01
       157, 0.000000000E+00,-8.052074909E-01, 0.000000000E+00, 3.189178109E-01, 7.997518778E-01, 5.737683736E-03, 1.524835126E-03, 3.347263206E-03,-1.451694407E-03, 0.000000000E+00, 7.218788862E-01
       158, 0.000000000E+00,-8.038907051E-01, 0.000000000E+00, 3.196777105E-01, 8.006993532E-01, 5.726507399E-03, 1.523120911E-03, 3.340650583E-03,-1.449363539E-03, 0.000000000E+00, 7.171756029E-01
       159, 0.000000000E+00,-8.025739193E-01, 0.000000000E+00, 3.204336166E-01, 8.016406298E-01, 5.715346895E-03, 1.521402504E-03, 3.334050067E-03,-1.447031740E-03, 0.000000000E+00, 7.125483155E-01
       160, 0.000000000E+00,-8.012571931E-01, 0.000000000E+00, 3.211854696E-01, 8.025759459E-01, 5.704202689E-03, 1.519679907E-03, 3.327461891E-03,-1.444699359E-03, 0.000000000E+00, 7.079509497E-01
       161, 0.000000000E+00,-7.999404073E-01, 0.000000000E+00, 3.219333887E-01, 8.035051823E-01, 5.693075247E-03, 1.517953235E-03, 3.320886521E-03,-1.442366512E-03, 0.000000000E+00, 7.034189701E-01
       162, 0.000000000E+00,-7.986236215E-01, 0.000000000E+00, 3.226774633E-01, 8.044284582E-01, 5.681965034E-03, 1.516222488E-03, 3.314324422E-03,-1.440032967E-03, 0.000000000E+00, 6.989985704E-01
       163, 0.000000000E+00,-7.973068357E-01, 0.000000000E+00, 3.234176934E-01, 8.053460121E-01, 5.670872517E-03, 1.514488366E-03, 3.307775594E-03,-1.437699306E-03, 0.000000000E+00, 6.946135759E-01
       164, 0.000000000E+00,-7.959900498E-01, 0.000000000E+00, 3.241541386E-01, 8.062577844E-01, 5.659795832E-03, 1.512750518E-03, 3.301239805E-03,-1.435365295E-03, 0.000000000E+00, 6.902638674E-01
       165, 0.000000000E+00,-7.946732640E-01, 0.000000000E+00, 3.248868585E-01, 8.071638942E-01, 5.648734979E-03, 1.511008479E-03, 3.294716123E-03,-1.433030586E-03, 0.000000000E+00, 6.859899163E-01
       166, 0.000000000E+00,-7.933565378E-01, 0.000000000E+00, 3.256158829E-01, 8.080644011E-01, 5.637690425E-03, 1.509262831E-03, 3.288204782E-03,-1.430695178E-03, 0.000000000E+00, 6.817462444E-01
       167, 0.000000000E+00,-7.920397520E-01, 0.000000000E+00, 3.263412416E-01, 8.089593649E-01, 5.626661703E-03, 1.507513458E-03, 3.281706478E-03,-1.428359654E-03, 0.000000000E+00, 6.776036024E-01
       168, 0.000000000E+00,-7.907229662E-01, 0.000000000E+00, 3.270630240E-01, 8.098489642E-01, 5.615648348E-03, 1.505760243E-03, 3.275219817E-03,-1.426023431E-03, 0.000000000E+00, 6.735721231E-01
       169, 0.000000000E+00,-7.894061804E-01, 0.000000000E+00, 3.277812600E-01, 8.107331991E-01, 5.604650360E-03, 1.504003187E-03, 3.268744797E-03,-1.423686394E-03, 0.000000000E+00, 6.695053577E-01
       170, 0.000000000E+00,-7.880893946E-01, 0.000000000E+00, 3.284960687E-01, 8.116122484E-01, 5.593668669E-03, 1.502242521E-03, 3.262282116E-03,-1.421349007E-03, 0.000000000E+00, 6.655495167E-01
       171, 0.000000000E+00,-7.867726684E-01, 0.000000000E+00, 3.292074203E-01, 8.124860525E-01, 5.582703743E-03, 1.500478829E-03, 3.255832009E-03,-1.419011154E-03, 0.000000000E+00, 6.616594791E-01
       172, 0.000000000E+00,-7.854558825E-01, 0.000000000E+00, 3.299152851E-01, 8.133546710E-01, 5.571754184E-03, 1.498711994E-03, 3.249393776E-03,-1.416672720E-03, 0.000000000E+00, 6.576584578E-01
       173, 0.000000000E+00,-7.841390967E-01, 0.000000000E+00, 3.306196928E-01, 8.142180443E-01, 5.560820457E-03, 1.496941666E-03, 3.242967185E-03,-1.414333819E-03, 0.000000000E+00, 6.536977291E-01
       174, 0.000000000E+00,-7.828223109E-01, 0.000000000E+00, 3.313205838E-01, 8.150762320E-01, 5.549901631E-03, 1.495167846E-03, 3.236552468E-03,-1.411994337E-03, 0.000000000E+00, 6.498077512E-01
       175, 0.000000000E+00,-7.815055251E-01, 0.000000000E+00, 3.320181072E-01, 8.159294128E-01, 5.538997240E-03, 1.493390882E-03, 3.230149392E-03,-1.409654389E-03, 0.000000000E+00, 6.459933519E-01
       176, 0.000000000E+00,-7.801887989E-01, 0.000000000E+00, 3.327122331E-01, 8.167774677E-01, 5.528108217E-03, 1.491610659E-03, 3.223757958E-03,-1.407314092E-03, 0.000000000E+00, 6.421740055E-01
       177, 0.000000000E+00,-7.788720131E-01, 0.000000000E+00, 3.334029913E-01, 8.176206350E-01, 5.517235957E-03, 1.489827409E-03, 3.217379097E-03,-1.404973678E-03, 0.000000000E+00, 6.383851767E-01
       178,-8.673617380E-19,-7.775552273E-01, 0.000000000E+00, 3.340904713E-01, 8.184587955E-01, 5.506378599E-03, 1.488040667E-03, 3.211011644E-03,-1.402632799E-03, 0.000000000E+00, 6.347427368E-01
       179, 0.000000000E+00,-7.762384415E-01,-6.938893904E-18, 3.347746730E-01, 8.192921877E-01, 5.495536141E-03, 1.486250665E-03, 3.204655601E-03,-1.400291570E-03, 0.000000000E+00, 6.311002970E-01
       180, 0.000000000E+00,-7.749216557E-01,-1.040834086E-17, 3.354557157E-01, 8.201208115E-01, 5.484710447E-03, 1.484458102E-03, 3.198312363E-03,-1.397950109E-03, 0.000000000E+00, 6.274626255E-01
       181, 1.734723476E-18,-7.736049294E-01, 0.000000000E+00, 3.361335397E-01, 8.209446669E-01, 5.473900586E-03, 1.482662512E-03, 3.191980766E-03,-1.395608648E-03, 0.000000000E+00, 6.238908768E-01
       182, 0.000000000E+00,-7.722881436E-01, 0.000000000E+00, 3.368082047E-01, 8.217638731E-01, 5.463104695E-03, 1.480863430E-03, 3.185659647E-03,-1.393266721E-03, 0.000000000E+00, 6.203850508E-01
       183, 0.000000000E+00,-7.709713578E-01,-1.040834086E-17, 3.374797702E-01, 8.225785494E-01, 5.452322774E-03, 1.479061204E-03, 3.179350169E-03,-1.390924444E-03, 0.000000000E+00, 6.169194579E-01
       184, 0.000000000E+00,-7.696545720E-01, 0.000000000E+00, 3.381482959E-01, 8.233886361E-01, 5.441555288E-03, 1.477255719E-03, 3.173051635E-03,-1.388581470E-03, 0.000000000E+00, 6.134892106E-01
       185, 0.000000000E+00,-7.683377862E-01, 0.000000000E+00, 3.388137221E-01, 8.241941929E-01, 5.430802703E-03, 1.475447207E-03, 3.166764043E-03,-1.386238262E-03, 0.000000000E+00, 6.100988984E-01
       186, 0.000000000E+00,-7.670210600E-01, 0.000000000E+00, 3.394761682E-01, 8.249953985E-01, 5.420065485E-03, 1.473635552E-03, 3.160487860E-03,-1.383894822E-03, 0.000000000E+00, 6.067393422E-01
       187, 0.000000000E+00,-7.657042742E-01, 0.000000000E+00, 3.401355445E-01, 8.257920742E-01, 5.409341771E-03, 1.471820520E-03, 3.154221922E-03,-1.381550450E-03, 0.000000000E+00, 6.033751369E-01
       188, 0.000000000E+00,-7.643874884E-01, 0.000000000E+00, 3.407920003E-01, 8.265844584E-01, 5.398632027E-03, 1.470002346E-03, 3.147966694E-03,-1.379205612E-03, 0.000000000E+00, 6.000863314E-01
       189, 0.000000000E+00,-7.630707026E-01, 0.000000000E+00, 3.414455056E-01, 8.273724914E-01, 5.387935787E-03, 1.468181144E-03, 3.141722642E-03,-1.376860775E-03, 0.000000000E+00, 5.968329906E-01
       190, 0.000000000E+00,-7.617539167E-01, 0.000000000E+00, 3.420960903E-01, 8.281562328E-01, 5.377252586E-03, 1.466356916E-03, 3.135488601E-03,-1.374515006E-03, 0.000000000E+00, 5.936148763E-01
       191, 0.000000000E+00,-7.604371309E-01, 0.000000000E+00, 3.427438736E-01, 8.289358616E-01, 5.366583355E-03, 1.464529894E-03, 3.129265504E-03,-1.372169005E-03, 0.000000000E+00, 5.904365778E-01
       192, 0.000000000E+00,-7.591204047E-01, 0.000000000E+00, 3.433887362E-01, 8.297111988E-01, 5.355928093E-03, 1.462700078E-03, 3.123053582E-03,-1.369822887E-03, 0.000000000E+00, 5.872890949E-01
       193, 0.000000000E+00,-7.578036189E-01, 0.000000000E+00, 3.440308571E-01, 8.304825425E-01, 5.345287733E-03, 1.460867468E-03, 3.116852138E-03,-1.367476303E-03, 0.000000000E+00, 5.842080712E-01
       194, 0.000000000E+00,-7.564868331E-01, 0.000000000E+00, 3.446701765E-01, 8.312498331E-01, 5.334659945E-03, 1.459031831E-03, 3.110660706E-03,-1.365129137E-03, 0.000000000E+00, 5.811314583E-01
       195, 0.000000000E+00,-7.551700473E-01, 0.000000000E+00, 3.453066349E-01, 8.320129514E-01, 5.324045196E-03, 1.457193168E-03, 3.104479983E-03,-1.362781273E-03, 0.000000000E+00, 5.779840946E-01
       196, 0.000000000E+00,-7.538532615E-01, 0.000000000E+00, 3.459402919E-01, 8.327718973E-01, 5.313443951E-03, 1.455351710E-03, 3.098309971E-03,-1.360433176E-03, 0.000000000E+00, 5.748763680E-01
       197, 0.000000000E+00,-7.525365353E-01, 0.000000000E+00, 3.465711474E-01, 8.335269690E-01, 5.302857608E-03, 1.453507808E-03, 3.092150670E-03,-1.358084963E-03, 0.000000000E+00, 5.718704462E-01
       198, 0.000000000E+00,-7.512197495E-01, 0.000000000E+00, 3.471992612E-01, 8.342779875E-01, 5.292283837E-03, 1.451661228E-03, 3.086002078E-03,-1.355736284E-03, 0.000000000E+00, 5.688248873E-01
       199, 0.000000000E+00,-7.499029636E-01, 0.000000000E+00, 3.478246927E-01, 8.350250721E-01, 5.281723104E-03, 1.449811971E-03, 3.079863731E-03,-1.353387139E-03, 0.000000000E+00, 5.658543110E-01
       200, 0.000000000E+00,-7.485861778E-01, 0.000000000E+00, 3.484473825E-01, 8.357682228E-01, 5.271175411E-03, 1.447959570E-03, 3.073735163E-03,-1.351037296E-03, 0.000000000E+00, 5.629191399E-01
       201, 0.000000000E+00,-7.472693920E-01, 0.000000000E+00, 3.490673602E-01, 8.365074992E-01, 5.260640755E-03, 1.446104725E-03, 3.067616839E-03,-1.348687336E-03, 0.000000000E+00, 5.599881411E-01
       202, 0.000000000E+00,-7.459526658E-01, 0.000000000E+00, 3.496847153E-01, 8.372429609E-01, 5.250121467E-03, 1.444247784E-03, 3.061509691E-03,-1.346337376E-03, 0.000000000E+00, 5.571236610E-01
       203, 0.000000000E+00,-7.446358800E-01, 0.000000000E+00, 3.502994776E-01, 8.379746675E-01, 5.239615683E-03, 1.442388631E-03, 3.055412555E-03,-1.343987067E-03, 0.000000000E+00, 5.542550087E-01
       204, 0.000000000E+00,-7.433190942E-01, 0.000000000E+00, 3.509116769E-01, 8.387026787E-01, 5.229123868E-03, 1.440527150E-03, 3.049326129E-03,-1.341636642E-03, 0.000000000E+00, 5.514259338E-01
       205, 0.000000000E+00,-7.420023084E-01, 0.000000000E+00, 3.515212536E-01, 8.394269943E-01, 5.218646489E-03, 1.438663225E-03, 3.043250646E-03,-1.339286100E-03, 0.000000000E+00, 5.486675501E-01
       206, 0.000000000E+00,-7.406855226E-01, 0.000000000E+00, 3.521283269E-01, 8.401477337E-01, 5.208182149E-03, 1.436797087E-03, 3.037185408E-03,-1.336935442E-03, 0.000000000E+00, 5.459133983E-01
       207, 8.673617380E-19,-7.393687963E-01, 0.000000000E+00, 3.527328968E-01, 8.408646584E-01, 5.197733175E-03, 1.434928738E-03, 3.031130414E-03,-1.334584551E-03, 0.000000000E+00, 5.431903005E-01
       208, 0.000000000E+00,-7.380520105E-01, 0.000000000E+00, 3.533349335E-01, 8.415781856E-01, 5.187298171E-03, 1.433058176E-03, 3.025085898E-03,-1.332233776E-03, 0.000000000E+00, 5.404985547E-01
       209, 0.000000000E+00,-7.367352247E-01, 0.000000000E+00, 3.539345264E-01, 8.422881365E-01, 5.176876206E-03, 1.431185054E-03, 3.019051626E-03,-1.329882536E-03, 0.000000000E+00, 5.378463268E-01
       210, 0.000000000E+00,-7.354184389E-01, 0.000000000E+00, 3.545317650E-01, 8.429946303E-01, 5.166467745E-03, 1.429309836E-03, 3.013027366E-03,-1.327531529E-03, 0.000000000E+00, 5.351940393E-01
       211, 8.673617380E-19,-7.341016531E-01,-6.938893904E-18, 3.551265001E-01, 8.436976075E-01, 5.156072788E-03, 1.427432522E-03, 3.007013118E-03,-1.325180288E-03, 0.000000000E+00, 5.325458050E-01
       212, 0.000000000E+00,-7.327849269E-01,-6.938893904E-18, 3.557187915E-01, 8.443971872E-01, 5.145690404E-03, 1.425552880E-03, 3.001009114E-03,-1.322828699E-03, 0.000000000E+00, 5.299642086E-01
       213, 0.000000000E+00,-7.314681411E-01, 0.000000000E+00, 3.563086987E-01, 8.450933099E-01, 5.135321990E-03, 1.423671143E-03, 2.995015588E-03,-1.320477342E-03, 0.000000000E+00, 5.273432732E-01
       214, 0.000000000E+00,-7.301513553E-01, 0.000000000E+00, 3.568962216E-01, 8.457859159E-01, 5.124966614E-03, 1.421787078E-03, 2.989031607E-03,-1.318125636E-03, 0.000000000E+00, 5.247263908E-01
       215, 0.000000000E+00,-7.288345695E-01, 0.000000000E+00, 3.574813008E-01, 8.464751840E-01, 5.114622880E-03, 1.419900218E-03, 2.983056707E-03,-1.315773348E-03, 0.000000000E+00, 5.221801996E-01
       216, 8.673617380E-19,-7.275177836E-01, 0.000000000E+00, 3.580639958E-01, 8.471610546E-01, 5.104290321E-03, 1.418011379E-03, 2.977091353E-03,-1.313420245E-03, 0.000000000E+00, 5.196025372E-01
       217, 0.000000000E+00,-7.262010574E-01, 0.000000000E+00, 3.586443663E-01, 8.478436470E-01, 5.093970802E-03, 1.416120213E-03, 2.971136011E-03,-1.311067026E-03, 0.000000000E+00, 5.170917511E-01
       218, 0.000000000E+00,-7.248842716E-01, 0.000000000E+00, 3.592224121E-01, 8.485229015E-01, 5.083664320E-03, 1.414227067E-03, 2.965190215E-03,-1.308713574E-03, 0.000000000E+00, 5.146123171E-01
       219, 0.000000000E+00,-7.235674858E-01, 0.000000000E+00, 3.597981334E-01, 8.491989374E-01, 5.073370412E-03, 1.412332174E-03, 2.959253965E-03,-1.306360122E-03, 0.000000000E+00, 5.121722817E-01
       220, 0.000000000E+00,-7.222507000E-01, 0.000000000E+00, 3.603716195E-01, 8.498716950E-01, 5.063088611E-03, 1.410434954E-03, 2.953327261E-03,-1.304006088E-03, 0.000000000E+00, 5.097321272E-01
       221, 0.000000000E+00,-7.209339142E-01, 0.000000000E+00, 3.609428108E-01, 8.505412936E-01, 5.052819848E-03, 1.408535521E-03, 2.947409870E-03,-1.301651704E-03, 0.000000000E+00, 5.072567463E-01
       222, 0.000000000E+00,-7.196171284E-01, 0.000000000E+00, 3.615117371E-01, 8.512077332E-01, 5.042562261E-03, 1.406633994E-03, 2.941502258E-03,-1.299296971E-03, 0.000000000E+00, 5.048911572E-01
       223, 0.000000000E+00,-7.183004022E-01, 0.000000000E+00, 3.620784283E-01, 8.518710136E-01, 5.032317713E-03, 1.404730720E-03, 2.935604192E-03,-1.296942122E-03, 0.000000000E+00, 5.025924444E-01
       224, 0.000000000E+00,-7.169836164E-01, 0.000000000E+00, 3.626430035E-01, 8.525312543E-01, 5.022086203E-03, 1.402825350E-03, 2.929716371E-03,-1.294586924E-03, 0.000000000E+00, 5.002546906E-01
       225, 0.000000000E+00,-7.156668305E-01, 0.000000000E+00, 3.632053435E-01, 8.531883955E-01, 5.011865869E-03, 1.400917768E-03, 2.923836932E-03,-1.292231260E-03, 0.000000000E+00, 4.978499413E-01
       226, 0.000000000E+00,-7.143500447E-01, 0.000000000E+00, 3.637654781E-01, 8.538423777E-01, 5.001657642E-03, 1.399008324E-03, 2.917967737E-03,-1.289875479E-03, 0.000000000E+00, 4.955159724E-01
       227, 0.000000000E+00,-7.130332589E-01, 0.000000000E+00, 3.643234968E-01, 8.544934392E-01, 4.991462454E-03, 1.397097134E-03, 2.912108321E-03,-1.287519699E-03, 0.000000000E+00, 4.932917356E-01
       228, 0.000000000E+00,-7.117165327E-01, 0.000000000E+00, 3.648793697E-01, 8.551414609E-01, 4.981280304E-03, 1.395184081E-03, 2.906258684E-03,-1.285163919E-03, 0.000000000E+00, 4.910284281E-01
       229, 0.000000000E+00,-7.103997469E-01, 0.000000000E+00, 3.654330671E-01, 8.557865620E-01, 4.971109796E-03, 1.393269049E-03, 2.900418127E-03,-1.282808138E-03, 0.000000000E+00, 4.887260795E-01
       230, 0.000000000E+00,-7.090829611E-01, 0.000000000E+00, 3.659847081E-01, 8.564286232E-01, 4.960953258E-03, 1.391352271E-03, 2.894587582E-03,-1.280452358E-03, 0.000000000E+00, 4.864628613E-01
       231, 0.000000000E+00,-7.077661753E-01, 0.000000000E+00, 3.665341735E-01, 8.570677042E-01, 4.950807896E-03, 1.389433397E-03, 2.888765885E-03,-1.278096344E-03, 0.000000000E+00, 4.842349589E-01
       232, 0.000000000E+00,-7.064493895E-01, 0.000000000E+00, 3.670815229E-01, 8.577038646E-01, 4.940675106E-03, 1.387513010E-03, 2.882953733E-03,-1.275740215E-03, 0.000000000E+00, 4.820106626E-01
       233, 0.000000000E+00,-7.051326632E-01, 0.000000000E+00, 3.676267862E-01, 8.583371639E-01, 4.930554889E-03, 1.385591226E-03, 2.877151594E-03,-1.273383852E-03, 0.000000000E+00, 4.798181057E-01
       234, 0.000000000E+00,-7.038158774E-01, 0.000000000E+00, 3.681699932E-01, 8.589675426E-01, 4.920448177E-03, 1.383667695E-03, 2.871358767E-03,-1.271027373E-03, 0.000000000E+00, 4.776572883E-01
       235, 0.000000000E+00,-7.024990916E-01, 0.000000000E+00, 3.687111139E-01, 8.595950007E-01, 4.910353571E-03, 1.381742535E-03, 2.865575254E-03,-1.268670429E-03, 0.000000000E+00, 4.754647613E-01
       236, 0.000000000E+00,-7.011823058E-01, 0.000000000E+00, 3.692501783E-01, 8.602197170E-01, 4.900271539E-03, 1.379815745E-03, 2.859801287E-03,-1.266313484E-03, 0.000000000E+00, 4.733075500E-01
       237, 0.000000000E+00,-6.998655200E-01,-6.938893904E-18, 3.697872758E-01, 8.608415127E-01, 4.890201613E-03, 1.377887325E-03, 2.854036167E-03,-1.263956307E-03, 0.000000000E+00, 4.711893201E-01
       238, 0.000000000E+00,-6.985487938E-01,-1.387778781E-17, 3.703223467E-01, 8.614606857E-01, 4.880145192E-03, 1.375957392E-03, 2.848281059E-03,-1.261599595E-03, 0.000000000E+00, 4.690674543E-01
       239, 0.000000000E+00,-6.972320080E-01,-6.938893904E-18, 3.708553314E-01, 8.620768785E-01, 4.870100413E-03, 1.374025829E-03, 2.842534799E-03,-1.259242417E-03, 0.000000000E+00, 4.669774473E-01
       240, 0.000000000E+00,-6.959152222E-01,-6.938893904E-18, 3.713863492E-01, 8.626903892E-01, 4.860067740E-03, 1.372092403E-03, 2.836797852E-03,-1.256885240E-03, 0.000000000E+00, 4.649263620E-01
       241, 0.000000000E+00,-6.945984364E-01,-1.387778781E-17, 3.719154596E-01, 8.633012772E-01, 4.850048572E-03, 1.370157581E-03, 2.831069985E-03,-1.254528062E-03, 0.000000000E+00, 4.628399312E-01
